Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
The Horace Silver Quintet Featuring Stanley Turrentine – Serenade To A Soul Sister,Blue Note – BST 84277,US,"Vinyl, LP, Album, Stereo, Gatefold",Jazz,1968,"Hard Bop, Latin Jazz","Rated 4.27 of 49 votes (491 have, 179 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$44.99
Art Blakey And The Jazz Messengers* – The Witch Doctor,Blue Note – BST 84258,US,"Vinyl, LP, Album, Stereo",Jazz,1967,Hard Bop,"Rated 4.42 of 38 votes (336 have, 230 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey","All Disc Records, Inc.",$45.00
Art Blakey And The Jazz Messengers* – Art Blakey And The Jazz Messengers,Fontana – FON-5024,Japan,"Vinyl, LP, Compilation, Mono",Jazz,1961,Hard Bop,"Rated 4.67 of 3 votes (7 have, 4 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$44.99
Cannonball Adderley Quartet – Cannonball Takes Charge,Riverside Records – RLP 1148,US,"Vinyl, LP, Album, Stereo",Jazz,1959,"Hard Bop, Bop, Soul-Jazz","Rated 4.75 of 4 votes (103 have, 75 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$45.00
Villegas* – Tributo A Monk,"Trova – TL12, Trova – TL-12",Argentina,"Vinyl, LP, Album, Mono",Jazz,1967,Hard Bop,"Rated 4.33 of 3 votes (22 have, 21 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.5%,Estudios ION,nan,$44.88
John Coltrane Quartet* – Ballads,Impulse! – A-32,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1965,"Hard Bop, Modal","Rated 4.62 of 47 votes (424 have, 268 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),98.3%,nan,nan,$44.99
The Miles Davis Sextet & The Thelonious Monk Quartet – Miles & Monk At Newport,Columbia – CS 8978.,US,"Vinyl, LP, Album, Stereo",Jazz,Jun 1964,"Hard Bop, Bop, Modal","Rated 4.46 of 46 votes (682 have, 205 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),98.9%,Newport Jazz Festival,"Columbia Records Pressing Plant, Terre Haute",$45.00
Art Farmer – Farmer's Market,"New Jazz – 8203, Prestige – 8203, New Jazz – NJLP 8203",US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1964,Hard Bop,"Rated 4.42 of 12 votes (70 have, 123 want)",Very Good (VG),Sleeve: Very Good (VG),99.5%,"Van Gelder Studio, Hackensack, New Jersey",nan,$45.00
Yusef Lateef – The Blue Yusef Lateef,Atlantic – SD 1508,US,"Vinyl, LP, Album, Stereo",Jazz,1968,"Hard Bop, Free Jazz","Rated 3.33 of 6 votes (51 have, 221 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$45.00
Wes Montgomery – Movin' Wes,"Verve Records – V6-8610, Verve Records – V6/8610",US,"Vinyl, LP, Album, Stereo, Gatefold",Jazz,1964,Hard Bop,"Rated 4.24 of 51 votes (565 have, 134 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,A&R Studios,nan,$45.00
John Coltrane – The Best Of John Coltrane,Atlantic – SD 1541,US,"Vinyl, LP, Compilation, Promo",Jazz,1970,Hard Bop,"No Rating Yet (27 have, 24 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$45.00
The Incredible Jimmy Smith* With Percy France / Kenny Burrell / Donald Bailey – Home Cookin',"Blue Note – 4050, Blue Note – BLP 4050",US,"Vinyl, LP, Album, Repress, Mono, New York USA Labels",Jazz,1962,"Hard Bop, Soul-Jazz","Rated 4.24 of 54 votes (505 have, 198 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),97.1%,nan,Plastylite,$44.99
Miles Davis – Jazz Track,Columbia – CL 1268,US,"Vinyl, LP, Mono",Jazz,26 May 1961,Hard Bop,"Rated 4.00 of 3 votes (43 have, 54 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.7%,nan,nan,$45.00
Yusef Lateef – Suite 16,Atlantic – SD 1563,US,"Vinyl, LP",Jazz,1970,"Soul-Jazz, Classical, Hard Bop","Rated 4.06 of 33 votes (498 have, 215 want)",Mint (M),Sleeve: Mint (M),99.8%,nan,nan,$44.94
John Coltrane – A Love Supreme,"Impulse! – A-77, ABC Records – AS-77",US,"Vinyl, LP, Album, Reissue, Stereo, Gatefold",Jazz,1968,"Hard Bop, Modal, Avant-garde Jazz","Rated 4.69 of 42 votes (384 have, 709 want)",Very Good (VG),Sleeve: No Cover,99.3%,nan,nan,$44.99
Rita Reys – The Cool Voice Of Rita Reys,Columbia – CL 903,US,"Vinyl, LP, Album, Promo, Mono",Jazz,1956,"Hard Bop, Bop","Rated 5.00 of 1 votes (10 have, 35 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$44.99
"Jimmy Smith – At The Organ, Volume 3",Blue Note – BLP 1525,US,"Vinyl, LP, Reissue, Mono",Jazz,1962,"Hard Bop, Soul-Jazz","No Rating Yet (0 have, 3 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.7%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$45.00
Sonny Rollins – Shadow Waltz,"JAZZLAND – AS 986, JAZZLAND – JLP 986",US,"Vinyl, LP, Album, Reissue, Remastered, Stereo",Jazz,1962,Hard Bop,"Rated 4.27 of 11 votes (81 have, 55 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.8%,nan,nan,$45.00
The Dave Brubeck Quartet – Time Changes,Columbia – CL 2127,US,"Vinyl, LP, Mono, Album",Jazz,1964,"Hard Bop, Post Bop","Rated 4.09 of 46 votes (740 have, 51 want)",Very Good (VG),Sleeve: Poor (P),88.6%,nan,nan,$45.00
Wes Montgomery – Down here on the Ground,A&M Records – XA 6023,Argentina,"Vinyl, LP, Album, Stereo, Gatefold",Jazz,1968,Hard Bop,"No Rating Yet (3 have, 13 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.5%,nan,nan,$44.99
Miles Davis – 'Round About Midnight,Columbia – CS 8649,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1963,"Hard Bop, Cool Jazz","No Rating Yet (16 have, 116 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.9%,nan,nan,$44.59
Stan Getz And J.J. Johnson – At The Opera House,Verve Records – MG V-8265,US,"Vinyl, LP, Album, Mono",Jazz,1957,"Bop, Hard Bop","Rated 4.00 of 11 votes (179 have, 52 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,Chicago Civic Opera House,nan,$44.99
The Incredible Jimmy Smith* – Open House,Blue Note – BST 84269,US,"Vinyl, LP, Album, Stereo",Jazz,1968,"Hard Bop, Soul-Jazz","Rated 4.78 of 18 votes (391 have, 68 want)",Mint (M),Sleeve: Mint (M),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$44.59
The Horace Silver Quintet – Finger Poppin' With The Horace Silver Quintet,Blue Note – BST 4008,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1962,"Bop, Hard Bop","Rated 4.64 of 11 votes (75 have, 78 want)",Very Good (VG),Sleeve: Near Mint (NM or M-),98.9%,"Van Gelder Studio, Hackensack, New Jersey",nan,$42.00
Art Blakey & The Jazz Messengers – Buhaina's Delight,Blue Note – BST 84104,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,Hard Bop,"Rated 4.33 of 3 votes (57 have, 90 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$40.40
The Gil Evans Orchestra* – Out Of The Cool,"Impulse! – A-4-S, Impulse! – A-4",US,"Vinyl, LP, Album, Stereo",Jazz,1961,"Hard Bop, Contemporary Jazz","Rated 4.50 of 8 votes (60 have, 101 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$43.99
Miles Davis – Miles Davis In Europe,"CBS – SBPG 62390, CBS – SBPG62390, CBS – CS 8983, CBS – CS8983",UK,"Vinyl, LP, Album, Stereo",Jazz,1964,"Hard Bop, Modal","Rated 4.00 of 2 votes (42 have, 52 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$42.00
Jaki Byard – Out Front!,Prestige – PR 7397,US,"Vinyl, LP, Album, Mono",Jazz,1965,Hard Bop,"Rated 4.71 of 7 votes (62 have, 86 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$43.95
The Red Garland Trio Plus Ray Barretto – Manteca,Prestige – PRLP 7139,US,"Vinyl, LP, Album, Mono, Bergenfield, NJ",Jazz,1958,Hard Bop,"Rated 4.75 of 8 votes (66 have, 63 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$42.00
Yusef Lateef – Suite 16,Atlantic – SD 1563,US,"Vinyl, LP",Jazz,1970,"Soul-Jazz, Classical, Hard Bop","Rated 4.06 of 33 votes (498 have, 215 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),98.8%,nan,nan,$44.00
Mose Allison – Creek Bank,Prestige – PRST 7152,US,"Vinyl, LP, Album, Stereo",Jazz,1958,"Bop, Hard Bop","Rated 4.00 of 2 votes (6 have, 9 want)",Very Good (VG),Sleeve: Very Good (VG),99.7%,nan,nan,$44.00
Wes Montgomery – Movin' Along,Riverside Records – RLP-9342,US,"Vinyl, LP, Album, Stereo",Jazz,1960,Hard Bop,"Rated 4.33 of 21 votes (155 have, 143 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.4%,nan,nan,$41.99
Art Blakey & The Jazz Messengers – Roots & Herbs,Blue Note – BST 84 347 K,Germany,"Vinyl, LP, Album, Stereo",Jazz,1970,"Hard Bop, Modal","Rated 4.00 of 3 votes (18 have, 48 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$41.99
Eric Dolphy – Outward Bound,Prestige – PRST 7311,US,"Vinyl, LP, Album, Reissue, Repress, Stereo",Jazz,1969,"Hard Bop, Post Bop","Rated 4.75 of 4 votes (23 have, 63 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$44.50
The 3 Sounds* – Here We Come,"Blue Note – 84088, Blue Note – ST-84088, Blue Note – BST 84088",US,"Vinyl, LP, Album, Stereo",Jazz,1961,"Soul-Jazz, Hard Bop, Post Bop","Rated 4.40 of 15 votes (109 have, 66 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,Plastylite,$41.98
John Coltrane Quartet* – Ballads,"Impulse! – Stereo A-32, Impulse! – AS-32",US,"Vinyl, LP, Album, Reissue, Stereo, Typeface Different, Gatefold",Jazz,1965,"Hard Bop, Modal","Rated 4.67 of 12 votes (218 have, 174 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$43.00
Horace Silver Quintet* – The Jody Grind,Blue Note – BST 84250,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1967,"Soul-Jazz, Hard Bop","Rated 4.42 of 26 votes (229 have, 129 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),96.1%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$44.00
Miles Davis – Miles Davis At Carnegie Hall,Columbia – CS 8612,US,"Vinyl, LP, Album, Stereo",Jazz,1962,"Hard Bop, Modal","Rated 5.00 of 1 votes (26 have, 32 want)",Good (G),Sleeve: Fair (F),100.0%,nan,nan,$43.82
Ronnie Mathews With Freddie Hubbard – Doin' The Thang!,"Prestige – PR 7303, Prestige – PRST 7303",US,"Vinyl, LP, Album, Stereo",Jazz,1964,Hard Bop,"Rated 3.67 of 3 votes (28 have, 88 want)",Very Good (VG),Sleeve: Very Good (VG),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$42.45
The Horace Silver Quintet – Further Explorations,Blue Note – BLP 1589,US,"Vinyl, LP, Album, Mono",Jazz,Mar 1958,Hard Bop,"Rated 4.39 of 41 votes (253 have, 243 want)",Good Plus (G+),Sleeve: Good (G),99.4%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$41.00
Charlie Mingus* – Tijuana Moods,RCA Victor – LSP-2533,US,"Vinyl, LP, Album, Remastered, Stereo",Jazz,1962,Hard Bop,"Rated 4.70 of 50 votes (407 have, 207 want)",Very Good (VG),Sleeve: Good Plus (G+),99.6%,RCA Studio A,nan,$42.00
Art Blakey's Jazz Messengers* – Ugetsu,Riverside Records – RS 9464,US,"Vinyl, LP, Album, Stereo",Jazz,1963,Hard Bop,"Rated 4.41 of 17 votes (179 have, 189 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),97.6%,Birdland,nan,$42.76
Herbie Mann – Herbie Mann At The Village Gate,Atlantic – ATLANTIC 1380,US,"Vinyl, LP, Album, Stereo",Jazz,1962,Hard Bop,"Rated 4.34 of 38 votes (472 have, 112 want)",Mint (M),Sleeve: Near Mint (NM or M-),99.7%,nan,nan,$42.00
Sonny Rollins – Sonny Boy,Prestige – PR 7207,US,"Vinyl, LP, Album, Reissue, Remastered, Mono",Jazz,1964,"Bop, Hard Bop","Rated 4.67 of 3 votes (59 have, 41 want)",Very Good Plus (VG+),Sleeve: Poor (P),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$44.44
The Harold Land Quintet* – Jazz Impressions Of Folk Music,Imperial – LP 9247,US,"Vinyl, LP, Album, Mono",Jazz,1963,Hard Bop,"Rated 4.29 of 7 votes (40 have, 25 want)",Mint (M),Sleeve: Mint (M),100.0%,nan,nan,$42.00
Miles Davis – Miles Davis In Europe,Columbia – CL 2183,US,"Vinyl, LP, Album, Mono, Pitman Pressing",Jazz,1964,"Hard Bop, Modal","Rated 4.24 of 42 votes (503 have, 94 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.6%,Antibes Jazz Festival,"Columbia Records Pressing Plant, Pitman",$44.00
Duke Pearson – Sweet Honey Bee,Blue Note – BST 84252,US,"Vinyl, LP, Album, Stereo",Jazz,1967,"Hard Bop, Soul-Jazz, Post Bop","Rated 4.31 of 16 votes (137 have, 167 want)",Very Good (VG),Sleeve: Very Good (VG),99.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$44.00
Clifford Brown And Max Roach – Study In Brown,"EmArcy – MG 36037, Mercury – MG 36037",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1959,"Bop, Hard Bop","Rated 4.20 of 5 votes (52 have, 112 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$42.00
The Kenny Clarke Sextet* – Kenny Clarke Plays André Hodeir,Epic – LN 3376,US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.40 of 5 votes (46 have, 17 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.8%,nan,nan,$44.00
Oliver Nelson Orchestra* – Afro/American Sketches,"Prestige – PR 7225, Prestige – PRLP 7225",US,"Vinyl, LP, Album, Mono",Jazz,1962,"Big Band, Hard Bop","Rated 4.57 of 7 votes (106 have, 69 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey","Abbey Record Manufacturing Co., Inc.",$42.00
Kenny Burrell With The Brother Jack McDuff Quartet – Crash!,Prestige – PR 7347,US,"Vinyl, LP, Album, Mono",Jazz,1964,"Hard Bop, Soul-Jazz","Rated 4.17 of 6 votes (89 have, 76 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$43.00
Jimmy Smith – I'm Movin' On,Blue Note – BST 84255,US,"Vinyl, LP, Album, Stereo",Jazz,Aug 1967,"Hard Bop, Soul-Jazz","Rated 4.25 of 12 votes (144 have, 32 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$42.97
Charlie Mingus* – Tijuana Moods,RCA Victor – LSP-2533,US,"Vinyl, LP, Album, Remastered, Stereo",Jazz,1962,Hard Bop,"Rated 4.70 of 50 votes (407 have, 207 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,RCA Studio A,nan,$43.00
Nat Adderley – To The Ivy League From Nat,Emarcy – MG 36100,US,"Vinyl, LP, Album, Mono",Jazz,1956,Hard Bop,"Rated 4.00 of 6 votes (99 have, 30 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$41.00
Nat Adderley – Introducing Nat Adderley,Wing Records – MGW-60000,US,"Vinyl, LP, Album, Mono",Jazz,1955,Hard Bop,"Rated 4.00 of 8 votes (89 have, 112 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),100.0%,nan,nan,$41.97
Cannonball Adderley – Cannonball Adderley-Live!,Capitol Records – ST 2399,US,"Vinyl, LP, Album",Jazz,1965,"Hard Bop, Soul-Jazz, Modal","Rated 3.86 of 21 votes (296 have, 59 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,Shelly's Manne-Hole,nan,$41.99
John Coltrane / Archie Shepp – New Thing At Newport,Impulse! – A-94,US,"Vinyl, LP, Album, Mono, Gatefold",Jazz,1966,Hard Bop,"Rated 4.22 of 18 votes (168 have, 181 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),92.6%,Newport Jazz Festival,nan,$41.40
Blue Mitchell – Boss Horn,Blue Note – BST 84257,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1970,Hard Bop,"Rated 4.18 of 11 votes (85 have, 63 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$42.00
Jimmy Smith – I'm Movin' On,Blue Note – BST 84255,US,"Vinyl, LP, Album, Stereo",Jazz,Aug 1967,"Hard Bop, Soul-Jazz","Rated 4.25 of 12 votes (144 have, 32 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$44.44
"Benny Carter Featuring The Voices Of Sammy Davis, Jr.*, Louis Armstrong And Mel Tormé – A Man Called Adam",Reprise Records – R-6180,US,"Vinyl, LP, Album, Mono","Jazz, Blues",1966,"Hard Bop, Easy Listening, Dixieland, Swing, Cool Jazz","Rated 5.00 of 1 votes (24 have, 13 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.8%,nan,nan,$44.00
John Coltrane – The Believer,"Prestige – PR 7292, Prestige – PRST 7292",US,"Vinyl, LP, Album, Stereo",Jazz,1964,Hard Bop,"Rated 3.20 of 5 votes (35 have, 77 want)",Very Good Plus (VG+),Sleeve: Generic,99.8%,nan,nan,$42.99
Cannonball Adderley With Milt Jackson – Things Are Getting Better,Riverside Records – RLP 12-286,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.33 of 18 votes (255 have, 138 want)",Very Good Plus (VG+),Sleeve: Fair (F),99.9%,nan,nan,$42.86
Eric Kloss With Don Patterson & Groove Holmes* – Love And All That Jazz,"Prestige – PR 7469, Prestige – PRST 7469",US,"Vinyl, LP, Album, Stereo",Jazz,1966,"Hard Bop, Bop","Rated 3.67 of 3 votes (46 have, 40 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.8%,nan,nan,$44.00
The Kenny Burrell Quintet With John Coltrane – The Kenny Burrell Quintet With John Coltrane,"Prestige – PR 7532, Prestige – PRST 7532",US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1968,Hard Bop,"Rated 4.31 of 16 votes (149 have, 124 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$44.00
Freddie Hubbard – Red Clay,CTI Records – CTI 6001,UK,"Vinyl, LP, Gatefold",Jazz,1970,Hard Bop,"Rated 4.70 of 23 votes (142 have, 338 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),97.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$44.15
John Coltrane – The Best Of John Coltrane,Atlantic – SD 1541,US,"Vinyl, LP, Compilation",Jazz,1970,Hard Bop,"Rated 4.42 of 79 votes (1138 have, 109 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,"Columbia Records Pressing Plant, Terre Haute",$43.80
Benny Golson – Take a Number from 1 to 10,Argo (6) – LPS 681,US,"Vinyl, LP, Album, Stereo",Jazz,1961,Hard Bop,"No Rating Yet (8 have, 23 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$43.48
Jimmy Smith – Bucket,Blue Note – BST-84235,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,"Soul-Jazz, Hard Bop","Rated 4.60 of 5 votes (48 have, 17 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),98.8%,nan,nan,$44.00
Lee Morgan – The Sidewinder,Blue Note – BST 84157,US,"Vinyl, LP, Album, Reissue, Stereo, 2nd issue",Jazz,1966,Hard Bop,"Rated 4.67 of 57 votes (428 have, 340 want)",Very Good (VG),Sleeve: Very Good (VG),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$43.79
Don Gardner Trio Featuring Jimmy Smith And The Wilson Lewes Quartet – Stranger In Paradise / It's A Sin To Tell A Lie,Guest Star – GS 1434,US,"Vinyl, LP, Stereo",Jazz,1964,"Hard Bop, Soul-Jazz","Rated 4.00 of 14 votes (282 have, 22 want)",Mint (M),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$42.00
Joe Morello – It's About Time,RCA – LPM-2486,US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 4.33 of 6 votes (104 have, 21 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),97.5%,Webster Hall,nan,$41.00
The Thelonious Monk Orchestra – At Town Hall,"Riverside Records – RLP 12-300, Riverside Records – 12-300",US,"Vinyl, LP, Album, Mono",Jazz,1959,"Bop, Hard Bop","Rated 4.26 of 38 votes (453 have, 126 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,"Town Hall, New York",nan,$44.44
The Jazztet And John Lewis (2) Featuring Art Farmer And Benny Golson – The Jazztet And John Lewis,Argo (6) – LP 684,US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.22 of 9 votes (89 have, 60 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,Nola Recording Studios,nan,$40.25
Stanley Turrentine – Hustlin',Blue Note – BLP 4162,US,"Vinyl, LP, Album, Mono",Jazz,Mar 1965,Hard Bop,"Rated 4.29 of 14 votes (158 have, 196 want)",Good Plus (G+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$42.00
John Coltrane – Bahia,"Prestige – PRST- 7353, Prestige – PR 7353, Prestige – 7353",US,"Vinyl, LP, Album, Stereo",Jazz,May 1965,Hard Bop,"Rated 4.21 of 24 votes (188 have, 143 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.4%,nan,nan,$43.98
The Slide Hampton Octet* – Somethin' Sanctified,Atlantic – 1362,US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.00 of 2 votes (53 have, 19 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$44.23
The Thelonious Monk Quartet – Monk's Dream,"CBS – YS-256, Columbia – YS-256",Japan,"Vinyl, LP, Album, Stereo",Jazz,May 1963,Hard Bop,"No Rating Yet (13 have, 186 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.3%,nan,nan,$43.00
Sonny Stitt Quartet – New York Jazz,Verve Records – MG V-8219,US,"Vinyl, LP, Album, Mono",Jazz,1957,"Bop, Hard Bop","Rated 4.33 of 6 votes (73 have, 55 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.0%,nan,nan,$43.97
Miles Davis – Miles In Berlin,"CBS/Sony – SOPL 163, CBS/Sony – SOPL-163",Japan,"Vinyl, LP, Album, Reissue, ¥ 2,000",Jazz,1970,Hard Bop,"Rated 5.00 of 1 votes (7 have, 11 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,Berliner Philharmonie,nan,$40.99
The Horace Silver Quintet – Finger Poppin' With The Horace Silver Quintet,Blue Note – BST 4008,US,"Vinyl, LP, Album, Stereo",Jazz,May 1959,"Bop, Hard Bop","Rated 4.57 of 14 votes (100 have, 133 want)",Very Good (VG),Sleeve: Very Good (VG),99.9%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$40.49
"Mal Waldron – Sweet Love, Bitter",Impulse! – AS-9142,US,"Vinyl, LP, Album, Stereo","Jazz, Stage & Screen",1967,"Hard Bop, Soundtrack","Rated 4.53 of 15 votes (99 have, 104 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.0%,nan,nan,$40.13
The Miles Davis Sextet & The Thelonious Monk Quartet – Miles & Monk At Newport,Columbia – CS 8978.,US,"Vinyl, LP, Album, Stereo",Jazz,Jun 1964,"Hard Bop, Bop, Modal","Rated 4.46 of 46 votes (682 have, 205 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,Newport Jazz Festival,"Columbia Records Pressing Plant, Terre Haute",$44.35
Kenny Cox And The Contemporary Jazz Quintet (2) – Multidirection,Blue Note – BST 84339,US,"Vinyl, LP, Album, Stereo",Jazz,1970,"Post Bop, Hard Bop, Modal","Rated 4.35 of 20 votes (138 have, 194 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,GM Studios,nan,$44.00
"Mal Waldron – Sweet Love, Bitter",Impulse! – A-9142,US,"Vinyl, LP, Album, Mono, Gatefold","Jazz, Stage & Screen",1967,"Hard Bop, Soundtrack","Rated 4.42 of 12 votes (91 have, 121 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$44.30
The Thelonious Monk Orchestra – At Town Hall,Riverside Records – RLP 12-300,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1963,"Bop, Hard Bop","Rated 4.50 of 2 votes (40 have, 25 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.4%,"Town Hall, New York",nan,$42.50
Miles Davis Sextet* – Someday My Prince Will Come,Columbia – CS 8456,US,"Vinyl, LP, Album, Stereo, Pitman",Jazz,1961,Hard Bop,"Rated 4.43 of 14 votes (199 have, 204 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,"Columbia Records Pressing Plant, Pitman",$42.35
Thelonious Monk Quartet* – Misterioso,Riverside Records – RLP 279,US,"Vinyl, LP, Album, Mono",Jazz,1961,"Bop, Hard Bop","Rated 4.11 of 9 votes (90 have, 96 want)",Very Good (VG),Sleeve: Good Plus (G+),99.0%,Five Spot Café,nan,$43.79
Art Blakey And The Jazz Messengers* – Art Blakey And The Jazz Messengers,Savoy Records – MG-12171,US,"Vinyl, LP, Album, Reissue",Jazz,1960,Hard Bop,"Rated 3.50 of 2 votes (42 have, 42 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,Carl Fisher Concert Hall,nan,$42.00
