Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
Art Blakey's Jazz Messengers* With Thelonious Monk – Art Blakey's Jazz Messengers With Thelonious Monk,Atlantic – 1278,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.33 of 3 votes (31 have, 104 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$70.00
Teddy Edwards With Les McCann Ltd. – It's About Time,Pacific Jazz – PJ-6,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.43 of 7 votes (63 have, 49 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$70.00
Art Blakey And The Jazz Messengers* – Tough!,"Cadet – 4049, Cadet – LP-4049",US,"Vinyl, LP, Album, Mono",Jazz,1966,Hard Bop,"Rated 3.33 of 3 votes (17 have, 35 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,Swedien Recording Studio,nan,$70.00
The Thelonious Monk Quartet – Monk's Dream,Columbia – CS 8765,US,"Vinyl, LP, Album, Stereo",Jazz,1963,Hard Bop,"Rated 4.57 of 133 votes (1361 have, 488 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$70.00
Lee Morgan – Delightfulee,Blue Note – BST 84243,US,"Vinyl, LP, Album, Stereo",Jazz,1967,Hard Bop,"Rated 4.44 of 39 votes (274 have, 186 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$70.00
The Horace Silver Quintet – The Tokyo Blues,Blue Note – BST 84110,US,"Vinyl, LP, Album, Reissue, Stereo, Liberty Labels",Jazz,1966,Hard Bop,"Rated 4.64 of 14 votes (69 have, 108 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$71.99
John Coltrane – Settin' The Pace,"Prestige – PR 7213, Prestige – PRLP 7213",US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.48 of 25 votes (241 have, 261 want)",Very Good (VG),Sleeve: Very Good (VG),99.7%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$70.00
Clifford Brown's All Stars* / The Jazz Messengers With Art Blakey* – Jazz Messages,Jazztone (2) – J-1281,USA & Canada,"Vinyl, LP, Compilation, Mono",Jazz,1957,"Cool Jazz, Hard Bop","Rated 4.17 of 6 votes (134 have, 26 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.8%,nan,nan,$70.00
Sonny Rollins – The Sound Of Sonny,Riverside Records – RLP 12-241,US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.82 of 11 votes (122 have, 170 want)",Good Plus (G+),Sleeve: Good Plus (G+),99.4%,nan,nan,$71.10
The Jazz Messengers* – The Jazz Messengers,Columbia – CL 897,US,"Vinyl, LP, Album",Jazz,Nov 1956,Hard Bop,"Rated 4.50 of 44 votes (402 have, 350 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$71.99
The Incredible Jimmy Smith* With Percy France / Kenny Burrell / Donald Bailey – Home Cookin',"Blue Note – 4050, Blue Note – BLP 4050",US,"Vinyl, LP, Album, Repress, Mono, New York USA Labels",Jazz,1962,"Hard Bop, Soul-Jazz","Rated 4.24 of 54 votes (505 have, 198 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,Plastylite,$70.00
Gene Ammons – Boss Tenor,Prestige – PRLP 7180,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Hard Bop, Soul-Jazz","Rated 4.72 of 25 votes (208 have, 158 want)",Very Good Plus (VG+),Sleeve: Good (G),99.7%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$70.00
The Modern Jazz Disciples – The Modern Jazz Disciples,New Jazz – NJLP 8222,US,"Vinyl, LP, Album, Mono",Jazz,1959,Hard Bop,"Rated 4.50 of 2 votes (25 have, 57 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$70.00
Lee Morgan – The Rumproller,"Blue Note – BST 84199, Blue Note – ST-84199, Blue Note – 84199",US,"Vinyl, LP, Album, Stereo",Jazz,Dec 1965,Hard Bop,"Rated 4.72 of 36 votes (324 have, 269 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.9%,nan,Plastylite,$71.99
John Coltrane With Red Garland – Soultrane,"Prestige – 7142, Prestige – PRLP 7142",US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.40 of 85 votes (549 have, 758 want)",Good Plus (G+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$69.99
Miles Davis Featuring Sonny Rollins – Dig,"Prestige – LP 7012, Prestige – PRLP 7012",US,"Vinyl, LP, Compilation, Remastered, Mono",Jazz,1956,"Bop, Hard Bop","Rated 3.94 of 16 votes (106 have, 390 want)",Good (G),Sleeve: Fair (F),100.0%,nan,nan,$70.75
Dexter Gordon – Dexter Calling . . .,Blue Note – ST-84083,US,"Vinyl, LP, Stereo",Jazz,1963,Hard Bop,"Rated 4.50 of 4 votes (13 have, 133 want)",Good Plus (G+),Sleeve: Very Good Plus (VG+),99.6%,nan,Plastylite,$70.00
The Horace Silver Quintet & The Horace Silver Trio – Blowin' The Blues Away,"Blue Note – BST 84017, Blue Note – ST-84017, Blue Note – 84017",US,"Vinyl, LP, Album, Stereo",Jazz,1959,Hard Bop,"Rated 4.30 of 20 votes (144 have, 184 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$70.00
Stanley Turrentine – Hustlin',Blue Note – BLP 4162,US,"Vinyl, LP, Album, Mono",Jazz,Mar 1965,Hard Bop,"Rated 4.29 of 14 votes (158 have, 196 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$70.00
Dave Brubeck – Time In,Columbia – CL 2512,US,"Vinyl, LP, Album, Mono",Jazz,1966,"Hard Bop, Cool Jazz","Rated 4.24 of 34 votes (404 have, 59 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.9%,nan,nan,$69.99
Jimmy Smith – Midnight Special,Blue Note – BST-84078,US,"Vinyl, LP, Album, Stereo, Plastylite Pressing","Jazz, Blues",1961,"Soul-Jazz, Hard Bop","Rated 4.00 of 48 votes (479 have, 232 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),100.0%,nan,Plastylite,$70.00
John Coltrane – A Love Supreme,"Impulse! – SR 3006, Impulse! – SR-3006, ABC Records – SR-3006",Japan,"Vinyl, LP, Album, Reissue, Stereo, Gatefold",Jazz,1967,"Free Jazz, Avant-garde Jazz, Hard Bop, Modal","Rated 5.00 of 7 votes (51 have, 385 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$70.00
John Coltrane – Coltrane Time,United Artists Jazz – UAJ 14001,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1963,"Hard Bop, Modal","Rated 4.19 of 27 votes (294 have, 110 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,Plastylite,$72.00
Blue Mitchell – Boss Horn,Blue Note – BST 84257,US,"Vinyl, LP, Album, Stereo",Jazz,1967,Hard Bop,"Rated 4.36 of 22 votes (189 have, 116 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$70.00
John Coltrane – Selflessness Featuring My Favorite Things,"Impulse! – AS-9161, ABC Records – AS-9161",US,"Vinyl, LP, Album, Stereo",Jazz,1968,"Hard Bop, Free Jazz","Rated 4.64 of 11 votes (224 have, 90 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.7%,Newport Jazz Festival,nan,$69.99
John Coltrane – Blue Train,"Blue Note – BST 81577, Blue Note – BLP 1577, Blue Note – BLP-1577, Blue Note – 81577",US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1967,Hard Bop,"Rated 4.56 of 9 votes (87 have, 265 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$69.99
"Art Blakey, Charlie Persip, Elvin Jones, ""Philly"" Joe Jones – Gretsch Drum Night At Birdland Vol. 2",Roulette – SR-52067,US,"Vinyl, LP, Album, Stereo",Jazz,1961,Hard Bop,"Rated 3.67 of 3 votes (42 have, 66 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.8%,nan,nan,$72.65
The Horace Silver Quintet – Doin' The Thing - At The Village Gate,Blue Note – BLP 4076,US,"Vinyl, LP, Album, Mono",Jazz,Aug 1961,Hard Bop,"Rated 4.28 of 53 votes (598 have, 245 want)",Very Good (VG),Sleeve: Good Plus (G+),98.0%,Village Gate,Plastylite,$69.99
John Coltrane – Olé Coltrane,Atlantic – 1373,US,"Vinyl, LP, Album, Mono",Jazz,1961,"Hard Bop, Post Bop, Avant-garde Jazz, Modal","Rated 4.68 of 74 votes (585 have, 605 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,Atlantic Studios,MGM Custom Pressing Division,$69.99
"Stanley Turrentine – Up At ""Minton's"", Vol. 1",Blue Note – BLP 4069,US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 4.58 of 19 votes (97 have, 193 want)",Very Good (VG),Sleeve: Very Good (VG),99.8%,Minton's Playhouse,Plastylite,$70.00
Philly Joe Jones* & Elvin Jones – Together!,Atlantic – SMJ-7242,Japan,"Vinyl, LP, Album",Jazz,1964,Hard Bop,"Rated 4.00 of 1 votes (4 have, 36 want)",Near Mint (NM or M-),nan,57.1%,nan,nan,$70.00
The Gil Evans Orchestra* – Out Of The Cool,"Impulse! – AS-4, ABC Records – AS-4",US,"Vinyl, LP, Album, Repress, Stereo, Gatefold",Jazz,1968,"Hard Bop, Contemporary Jazz","Rated 4.64 of 11 votes (82 have, 80 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",True Sound Manufacturing Corp.,$72.26
The Miles Davis Quintet – Steamin' With The Miles Davis Quintet,"Prestige – 7200, Prestige – PRLP 7200",US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.57 of 83 votes (836 have, 646 want)",Good Plus (G+),Sleeve: Very Good (VG),100.0%,nan,"Abbey Record Manufacturing Co., Inc.",$70.00
Miles Davis – Miles Davis At Carnegie Hall,"CBS – BPG 62081, CBS – CL 1812",UK,"Vinyl, LP, Album, Mono",Jazz,1962,"Hard Bop, Modal","Rated 4.09 of 11 votes (151 have, 77 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,Philips Records Ltd.,$70.00
The Incredible Jimmy Smith* Featuring Kenny Burrell And Grady Tate – Organ Grinder Swing,Verve Records – V6-8628,US,"Vinyl, LP, Album, Stereo, Gatefold",Jazz,1965,"Hard Bop, Soul-Jazz","Rated 4.22 of 41 votes (485 have, 83 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$69.99
Sonny Rollins – The Bridge,"RCA Victor – LPM-2527, RCA Victor – LPM 2527",US,"Vinyl, LP, Album, Mono, Indianapolis pressing",Jazz,1962,Hard Bop,"Rated 4.00 of 2 votes (47 have, 83 want)",Very Good (VG),Sleeve: Very Good (VG),98.7%,RCA's Studio B,"RCA Records Pressing Plant, Indianapolis",$70.00
Art Blakey's Jazz Messengers* With Thelonious Monk – Art Blakey's Jazz Messengers With Thelonious Monk,Atlantic – 1278,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.33 of 3 votes (31 have, 104 want)",Very Good (VG),Sleeve: Very Good (VG),99.9%,nan,nan,$70.00
The Dave Brubeck Quartet – Time Out,Columbia – CS 8192,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1961,"Bop, Hard Bop","Rated 4.82 of 22 votes (126 have, 394 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.8%,nan,nan,$69.99
Lou Donaldson – Blues Walk,Blue Note – BLP 1593,US,"Vinyl, LP, Album, Mono",Jazz,1966,"Bop, Hard Bop","No Rating Yet (5 have, 49 want)",Very Good (VG),Sleeve: Very Good (VG),99.5%,"Van Gelder Studio, Hackensack, New Jersey",nan,$69.99
Miles Davis – Seven Steps To Heaven,Columbia – CL 2051,US,"Vinyl, LP, Album, Mono, Terre-Haute",Jazz,Sep 1963,"Hard Bop, Modal","Rated 4.30 of 80 votes (952 have, 414 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,"Columbia Records Pressing Plant, Terre Haute",$65.00
Miles Davis – Miles Davis And The Modern Jazz Giants,Prestige – PRLP 7150,US,"Vinyl, LP, Compilation, Mono",Jazz,1959,Hard Bop,"Rated 4.56 of 52 votes (497 have, 416 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),99.0%,nan,nan,$69.99
Sonny Rollins – The Bridge,"RCA Victor – LPM-2527, RCA Victor – LPM 2527",US,"Vinyl, LP, Album, Mono, Indianapolis pressing",Jazz,1962,Hard Bop,"Rated 4.00 of 2 votes (47 have, 83 want)",Good Plus (G+),Sleeve: Very Good (VG),100.0%,RCA's Studio B,"RCA Records Pressing Plant, Indianapolis",$68.99
John Coltrane Quartet* – Ballads,"Impulse! – Stereo A-32, Impulse! – AS-32",US,"Vinyl, LP, Album, Reissue, Stereo, Typeface Different, Gatefold",Jazz,1965,"Hard Bop, Modal","Rated 4.67 of 12 votes (218 have, 175 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$69.99
Art Blakey & The Jazz Messengers – Meet You At The Jazz Corner Of The World (Volume 2),"Blue Note – 4055, Blue Note – BLP 4055",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1966,Hard Bop,"Rated 5.00 of 1 votes (23 have, 42 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),100.0%,nan,Plastylite,$67.00
Herbie Hancock – Maiden Voyage,"Blue Note – BST 84195, Blue Note – 84195, Blue Note – BLP-4195/84195",US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,"Hard Bop, Modal","Rated 4.57 of 61 votes (685 have, 529 want)",Very Good (VG),Sleeve: Very Good (VG),99.7%,nan,nan,$65.95
The Horace Silver Quintet – The Stylings Of Silver,Blue Note – BLP 1562,US,"Vinyl, LP, Album, Mono",Jazz,Jul 1957,Hard Bop,"Rated 4.63 of 24 votes (177 have, 184 want)",Very Good (VG),Sleeve: Good Plus (G+),99.4%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$69.99
Jackie McLean – McLean's Scene,"New Jazz – 8212, Prestige – NJLP 8212",US,"Vinyl, LP, Album, Mono",Jazz,1965,Hard Bop,"Rated 4.67 of 3 votes (16 have, 73 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.5%,"Van Gelder Studio, Hackensack, New Jersey",nan,$69.99
Miles Davis – Miles Davis At Carnegie Hall,Columbia – CS 8612,US,"Vinyl, LP, Album, Stereo",Jazz,1962,"Hard Bop, Modal","Rated 4.12 of 52 votes (724 have, 113 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.3%,nan,nan,$69.99
Gene Ammons – Boss Tenor,Prestige – PRST 7180,US,"Vinyl, LP, Album, Stereo",Jazz,1960,"Hard Bop, Soul-Jazz","Rated 4.63 of 8 votes (76 have, 116 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey","Abbey Record Manufacturing Co., Inc.",$65.38
Bennie Green – Minor Revelation,Blue Note – 45-1734,US,"Vinyl, 7"", 45 RPM",Jazz,1958,Hard Bop,"No Rating Yet (13 have, 28 want)",Near Mint (NM or M-),Sleeve: Generic,100.0%,nan,nan,$69.99
"The Incredible Jimmy Smith* – At Club ""Baby Grand"" Wilmington, Delaware, Volume 1",Blue Note – BLP 1528,US,"Vinyl, LP, Album, Mono",Jazz,1956,"Soul-Jazz, Hard Bop","Rated 4.45 of 11 votes (125 have, 184 want)",Very Good (VG),Sleeve: Good Plus (G+),99.5%,Club Baby Grand,Plastylite,$68.95
Joe Harriott Quintet And Sextet* – Southern Horizons,Jazzland – JLP 937S,US,"Vinyl, LP, Album, Stereo",Jazz,1960,Hard Bop,"Rated 4.33 of 6 votes (23 have, 80 want)",Very Good (VG),Sleeve: Good Plus (G+),99.0%,Lansdowne Studios,nan,$68.75
John Coltrane And Paul Quinichette – Cattin' With Coltrane And Quinichette,"Prestige – 7158, Prestige – PRLP 7158",US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1962,Hard Bop,"Rated 4.33 of 3 votes (13 have, 64 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$66.44
Art Blakey & The Jazz Messengers – Like Someone In Love,"Blue Note – BST 84245, Blue Note – BLP 4245",US,"Vinyl, LP, Album, Stereo",Jazz,Aug 1967,Hard Bop,"Rated 4.38 of 13 votes (94 have, 133 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey","All Disc Records, Inc.",$67.14
Art Blakey's Jazz Messengers* With Thelonious Monk – Art Blakey's Jazz Messengers With Thelonious Monk,Atlantic – 1278,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.21 of 42 votes (353 have, 431 want)",Very Good (VG),Sleeve: Good Plus (G+),99.4%,nan,nan,$65.00
John Coltrane – Settin' The Pace,"Prestige – PR 7213, Prestige – PRLP 7213",US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.48 of 25 votes (241 have, 261 want)",Very Good (VG),Sleeve: Good Plus (G+),99.0%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$69.00
"Oliver Nelson – Black, Brown And Beautiful",Flying Dutchman – FDS-116,US,"Vinyl, LP, Promo, Stereo",Jazz,1970,"Big Band, Hard Bop, Modal","Rated 3.00 of 1 votes (9 have, 44 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$65.00
Stanley Turrentine – Rough 'N Tumble,Blue Note – BLP 4240,US,"Vinyl, LP, Album, Mono",Jazz,1966,"Hard Bop, Soul-Jazz","Rated 4.36 of 22 votes (225 have, 102 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.1%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$65.95
Stan Getz Meets Gerry Mulligan – Getz Meets Mulligan In Hi-FI,Verve Records – MG V-8249,US,"Vinyl, LP, Album",Jazz,Dec 1957,"Bop, Hard Bop","Rated 3.95 of 19 votes (292 have, 122 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$65.00
Shirley Scott – Hong Pong / Time On My Hands,Prestige – 45-145,US,"Vinyl, 7"", 45 RPM, Mono",Jazz,1958,"Soul-Jazz, Hard Bop","No Rating Yet (0 have, 1 want)",Very Good Plus (VG+),Sleeve: Generic,94.6%,nan,nan,$67.62
Cannonball Adderley With Milt Jackson – Things Are Getting Better,Riverside Records – RLP 1128,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1960,"Bop, Hard Bop","Rated 4.29 of 7 votes (49 have, 74 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.5%,Reeves Sound Studios,nan,$69.95
The Maynard Ferguson Sextet* – The Maynard Ferguson Sextet,Mainstream Records – 56060,US,"Vinyl, LP, Album, Mono",Jazz,1965,Hard Bop,"Rated 4.00 of 1 votes (26 have, 16 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.8%,nan,nan,$66.00
Horace Silver – Horace Silver Trio,Blue Note – BLP 1520,US,"Vinyl, LP, Compilation, Reissue, Remastered, Mono",Jazz,1962,Hard Bop,"Rated 4.40 of 5 votes (38 have, 89 want)",Very Good (VG),Sleeve: Very Good (VG),99.3%,WOR Studios,nan,$69.95
Shelly Manne & His Men – Play Peter Gunn,Contemporary Records – C3560,US,"Vinyl, LP, Album, Mono",Jazz,1959,"Hard Bop, Cool Jazz","Rated 4.00 of 17 votes (203 have, 28 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.8%,nan,nan,$66.00
Miles Davis – Bags Groove,Prestige – PR 7109,US,"Vinyl, LP, Album, Reissue",Jazz,1964,"Bop, Hard Bop","Rated 4.67 of 3 votes (48 have, 129 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$69.99
Miles Davis Quintet* – Miles Smiles,Columbia – CS 9401,US,"Vinyl, LP, Album, Stereo",Jazz,1967,"Hard Bop, Modal, Post Bop","Rated 4.86 of 7 votes (79 have, 74 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$69.00
Coleman Hawkins – Coleman Hawkins And Confreres,Verve Records – MG V-8346,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Bop, Hard Bop","Rated 4.67 of 6 votes (72 have, 46 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),100.0%,nan,nan,$69.00
John Coltrane And Johnny Hartman – John Coltrane And Johnny Hartman,"Impulse! – Stereo A-40, Impulse! – AS-40",US,"Vinyl, LP, Album, Stereo, Gatefold","Jazz, Pop",1963,"Hard Bop, Vocal, Ballad","Rated 4.86 of 28 votes (328 have, 372 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$69.99
John Coltrane – Golden Album,Impulse! – SR 3007,Japan,"Vinyl, LP, Compilation",Jazz,1967,"Post Bop, Hard Bop, Modal","Rated 5.00 of 5 votes (26 have, 19 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$66.00
The Horace Silver Quintet – Doin' The Thing - At The Village Gate,Blue Note – BST 84076,US,"Vinyl, LP, Album, Stereo",Jazz,1961,Hard Bop,"Rated 4.29 of 21 votes (199 have, 104 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.9%,Village Gate,Plastylite,$69.00
Gene Ammons – The Twister,Prestige – 7176,US,"Vinyl, LP, Album, Reissue",Jazz,1960,"Soul-Jazz, Hard Bop","Rated 4.00 of 1 votes (7 have, 27 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.1%,"Van Gelder Studio, Hackensack, New Jersey",nan,$67.25
The Horace Silver Quintet – Finger Poppin' With The Horace Silver Quintet,Blue Note – BLP-4008,US,"Vinyl, LP, Album, Mono",Jazz,1959,"Bop, Hard Bop","Rated 4.44 of 48 votes (345 have, 300 want)",Very Good (VG),Sleeve: Good Plus (G+),98.9%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$65.99
Art Blakey And The Jazz Messengers* – Drum Suite,Columbia – CL 1002,US,"Vinyl, LP, Album, Mono",Jazz,1957,"Afro-Cuban Jazz, Hard Bop","Rated 4.60 of 10 votes (185 have, 95 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.4%,nan,nan,$65.38
The Dave Brubeck Quartet – Time Out,Columbia – CS 8192,Italy,"Vinyl, LP, Album, Stereo",Jazz,1959,"Bop, Hard Bop","Rated 5.00 of 1 votes (6 have, 341 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$69.99
The Miles Davis Quintet – Cookin' With The Miles Davis Quintet,"Prestige – 7094, Prestige – PRLP 7094",US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1964,Hard Bop,"Rated 4.25 of 8 votes (90 have, 187 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.8%,nan,nan,$66.00
Sonny Rollins – The Sound Of Sonny,Riverside Records – RLP 12-241,US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.82 of 11 votes (122 have, 170 want)",Very Good (VG),Sleeve: Generic,98.3%,nan,nan,$67.00
The Horace Silver Quintet Plus J.J. Johnson – The Cape Verdean Blues,Blue Note – BLP 4220,US,"Vinyl, LP, Album, Mono",Jazz,Dec 1965,"Hard Bop, Post Bop, Latin Jazz","Rated 4.50 of 50 votes (348 have, 320 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$66.18
Bennie Green – Just Friends,Blue Note – 45-1707,US,"Vinyl, 7"", 45 RPM",Jazz,1958,Hard Bop,"No Rating Yet (10 have, 11 want)",Very Good Plus (VG+),Sleeve: Generic,99.2%,nan,nan,$65.00
Specs Powell And Co.* – Movin' In,Roulette – R-52004,US,"Vinyl, LP, Mono",Jazz,1957,Hard Bop,"Rated 2.67 of 3 votes (49 have, 28 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.8%,nan,nan,$66.00
Miles Davis All Stars – 1,"Barclay – 84.038, Barclay – 84038",France,"Vinyl, LP, 10""",Jazz,1956,"Bop, Hard Bop","Rated 3.67 of 3 votes (60 have, 38 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,"Van Gelder Studio, Hackensack, New Jersey","Pathé Marconi, Chatou",$69.99
Wes Montgomery Trio* – Guitar On The Go,Riverside Records – RS 9494,US,"Vinyl, LP, Stereo, Album",Jazz,1966,Hard Bop,"Rated 4.75 of 4 votes (83 have, 44 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.9%,nan,nan,$69.99
Lee Morgan – The Rumproller,"Blue Note – BST 84199, Blue Note – ST-84199, Blue Note – 84199",US,"Vinyl, LP, Album, Stereo",Jazz,Dec 1965,Hard Bop,"Rated 4.72 of 36 votes (324 have, 269 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,Plastylite,$65.00
Max Roach – Percussion Bitter Sweet,Impulse! – AS-8,US,"Vinyl, LP, Album, Stereo",Jazz,1961,Hard Bop,"Rated 4.85 of 20 votes (107 have, 233 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.3%,nan,nan,$69.98
Kenny Clarke – Jazz Olympus Series,Philips – B 76413 R,Germany,"Vinyl, LP, 10""",Jazz,1958,"Bop, Hard Bop","Rated 4.67 of 3 votes (32 have, 9 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.8%,nan,nan,$66.00
Joe Henderson Sextet – The Kicker,Milestone (4) – MSP 9008,US,"Vinyl, LP, Album, Stereo, Yellow Label",Jazz,1968,"Hard Bop, Modal","Rated 4.50 of 8 votes (41 have, 108 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),99.9%,Plaza Sound Studios,nan,$69.99
Donald Byrd – Electric Byrd,Blue Note – BST 84349,US,"Vinyl, LP, Album",Jazz,1970,"Hard Bop, Modal, Latin Jazz","Rated 4.65 of 95 votes (725 have, 876 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.3%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$65.85
