Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
Various – Winner's Circle,Bethlehem Records – BCP-6024,US,"Vinyl, LP, Album, Mono, Microgroove",Jazz,1958,Hard Bop,"Rated 3.67 of 3 votes (35 have, 94 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.8%,nan,nan,$55.00
Sonny Rollins – The Bridge,"RCA Victor – LPM/LSP-2527, RCA Victor – LPM 2527",US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 4.45 of 51 votes (493 have, 477 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),98.3%,RCA's Studio B,"RCA Records Pressing Plant, Rockaway",$58.24
Thelonious Monk – We See,"Prestige – PR 7245, Prestige – PRLP 7245",US,"Vinyl, LP, Compilation, Reissue, Mono",Jazz,1962,Hard Bop,"Rated 4.40 of 5 votes (66 have, 103 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.2%,"Van Gelder Studio, Hackensack, New Jersey",nan,$58.99
Cannonball Adderley – Cannonball Adderley-Live!,Capitol Records – ST 2399,US,"Vinyl, LP, Album",Jazz,1965,"Hard Bop, Soul-Jazz, Modal","Rated 3.86 of 21 votes (296 have, 59 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,Shelly's Manne-Hole,nan,$56.20
The Red Garland Trio Plus Ray Barretto – Manteca,Prestige – PRLP 7139,US,"Vinyl, LP, Album, Mono, Bergenfield, NJ",Jazz,1958,Hard Bop,"Rated 4.75 of 8 votes (66 have, 63 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$59.95
Max Roach Quintette* – Max,Argo (6) – LP 623,US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.42 of 12 votes (126 have, 122 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.9%,nan,nan,$55.99
The Hampton Hawes Quartet* – All Night Session! Vol. 2,Contemporary Records – C 3546,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Cool Jazz, Hard Bop","Rated 4.10 of 10 votes (78 have, 28 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.2%,nan,nan,$55.99
Miles Davis – Seven Steps To Heaven,Columbia – CL 2051,US,"Vinyl, LP, Album, Mono, Terre-Haute",Jazz,Sep 1963,"Hard Bop, Modal","Rated 4.30 of 80 votes (952 have, 414 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,"Columbia Records Pressing Plant, Terre Haute",$59.00
Lee Morgan – Delightfulee,"Blue Note – BST 84243, Blue Note – BLP 4243",US,"Vinyl, LP, Album, Stereo, Reissue",Jazz,1970,Hard Bop,"Rated 4.00 of 8 votes (121 have, 80 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$58.00
The Jazz Messengers* – Hard Bop,Columbia – CL 1040,US,"Vinyl, LP, Album, Mono, Microgroove",Jazz,1957,Hard Bop,"Rated 4.31 of 29 votes (280 have, 178 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,Columbia 30th Street Studio,nan,$55.99
Miles Davis – 'Round About Midnight,Columbia – CL 949,Canada,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.11 of 9 votes (81 have, 259 want)",Very Good (VG),Sleeve: Very Good (VG),99.6%,nan,nan,$59.00
Art Farmer – Art,Argo (6) – LP-678,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.38 of 24 votes (212 have, 139 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,Nola Recording Studios,nan,$59.95
The Incredible Jimmy Smith* – Open House,Blue Note – BST 84269,US,"Vinyl, LP, Album, Stereo",Jazz,1968,"Hard Bop, Soul-Jazz","Rated 4.78 of 18 votes (391 have, 68 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),97.6%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$55.00
Art Blakey – Buttercorn Lady,Mercury – 220 027 LMY,Netherlands,"Vinyl, LP, Album, Stereo",Jazz,1966,"Contemporary Jazz, Cool Jazz, Hard Bop","Rated 4.50 of 4 votes (26 have, 22 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"The Lighthouse, Hermosa Beach",nan,$59.00
Mundell Lowe – Satan In High Heels,Charlie Parker Records – PLP-406,US,"Vinyl, LP, Album, Mono","Jazz, Stage & Screen",1961,"Soundtrack, Bop, Big Band, Hard Bop, Cool Jazz","Rated 4.20 of 10 votes (86 have, 50 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$55.00
Miles Davis – Miles Davis In Europe,Columbia – CS 8983,US,"Vinyl, LP, Album, Stereo, Terre Haute Pressing",Jazz,1964,"Hard Bop, Modal","Rated 4.29 of 49 votes (690 have, 184 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),82.3%,Antibes Jazz Festival,"Columbia Records Pressing Plant, Terre Haute",$55.25
Jimmy Heath And Brass – Swamp Seed,Riverside Records – RS 9465,US,"Vinyl, LP, Album, Stereo",Jazz,1963,Hard Bop,"Rated 4.00 of 2 votes (26 have, 36 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),97.8%,nan,nan,$57.68
Miles Davis – Collectors' Items,"Prestige – PRLP 7044, Prestige – LP 7044, Prestige – 7044",US,"Vinyl, LP, Album, Mono",Jazz,1964,"Bop, Hard Bop","Rated 4.67 of 9 votes (70 have, 76 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),98.7%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$55.00
Don Byrd* - Gigi Gryce – Jazz Lab,Columbia – CL 998,US,"Vinyl, LP, Album, Promo, Mono",Jazz,1957,Hard Bop,"Rated 4.33 of 3 votes (17 have, 45 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.9%,nan,nan,$58.00
John Coltrane – My Favorite Things,Atlantic – 1361,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1968,"Hard Bop, Modal","Rated 5.00 of 5 votes (90 have, 187 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,Atlantic Studios,nan,$57.99
Miles Davis Sextet* – Someday My Prince Will Come,Columbia – CL 1656,US,"Vinyl, LP, Album, Mono",Jazz,11 Dec 1961,"Hard Bop, Modal","Rated 4.49 of 55 votes (479 have, 218 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$59.00
"Johnny ""Hammond"" Smith* – Stimulation",Prestige – PR 7203,US,"Vinyl, LP, Album, Mono",Jazz,1961,"Hard Bop, Soul-Jazz","Rated 3.78 of 9 votes (90 have, 68 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$59.95
The Thelonious Monk Quartet – Monk's Dream,Columbia – CS 8765,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1965,Hard Bop,"Rated 4.60 of 5 votes (47 have, 139 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),98.8%,nan,nan,$59.13
The New Elvin Jones Trio – Puttin' It Together,Blue Note – BST 84282,US,"Vinyl, LP, Album",Jazz,1968,"Hard Bop, Post Bop","Rated 4.33 of 3 votes (36 have, 48 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$59.00
Yusef Lateef – Other Sounds,New Jazz – NJLP 8218,US,"Vinyl, LP, Album, Mono, Deep Groove",Jazz,1959,Hard Bop,"Rated 4.15 of 26 votes (186 have, 305 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$59.00
John Coltrane – Blue Train,Blue Note – BLP 45-1691,Germany,"Vinyl, 7"", 45 RPM, Single",Jazz,1957,Hard Bop,"Rated 5.00 of 1 votes (9 have, 66 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$59.00
Milt Jackson & John Coltrane – Bags & Trane,Atlantic – SD 1368,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1966,Hard Bop,"Rated 4.27 of 51 votes (461 have, 279 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$59.00
Miles Davis – Miles Davis And The Modern Jazz Giants,Prestige – PRLP 7150,US,"Vinyl, LP, Compilation, Mono",Jazz,1959,Hard Bop,"Rated 4.56 of 52 votes (497 have, 416 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.6%,nan,nan,$59.99
The Kenny Drew Trio – Pal Joey,Riverside Records – RLP-1112,US,"Vinyl, LP, Album, Stereo",Jazz,1959,Hard Bop,"Rated 4.33 of 3 votes (18 have, 35 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$55.17
The Incredible Jimmy Smith* – Rockin' The Boat,"Blue Note – 4141, Blue Note – BLP 4141",US,"Vinyl, LP, Album, Mono",Jazz,Sep 1963,"Hard Bop, Soul-Jazz","Rated 4.43 of 37 votes (426 have, 104 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),100.0%,nan,Plastylite,$57.35
Don Wilkerson – The Texas Twister,Riverside Records – RLP 332,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.00 of 7 votes (60 have, 78 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$55.00
Charles Mingus – Mingus At Monterey,"Jazz Workshop – JWS 001, Jazz Workshop – JWS 002",US,"2 × Vinyl, LP, Album",Jazz,1966,"Hard Bop, Post Bop","Rated 4.64 of 11 votes (80 have, 86 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.8%,Monterey Jazz Festival,nan,$59.00
Clifford Brown – Memorial Album,Blue Note – BST-81526,US,"Vinyl, LP, Album, Compilation, Reissue, Stereo",Jazz,1969,"Bop, Hard Bop","No Rating Yet (15 have, 14 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$59.00
J.J. Johnson & Kai Winding – The Great Kai & J. J.,Impulse! – IMP1,France,"Vinyl, LP, Album, Mono",Jazz,1961,"Bop, Hard Bop","No Rating Yet (5 have, 21 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$59.00
John Coltrane – My Favorite Things,"Atlantic – SD 1361, Atlantic – SD-1361, Atlantic – 1361",US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1966,"Hard Bop, Modal","Rated 4.53 of 106 votes (770 have, 505 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,Atlantic Studios,nan,$57.00
The Thelonious Monk Orchestra – At Town Hall,Riverside Records – RLP 12-300,US,"Vinyl, LP, Album, Mono",Jazz,1963,"Bop, Hard Bop","Rated 3.00 of 1 votes (20 have, 12 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),95.2%,nan,nan,$58.58
Kenny Burrell – Blue Lights Volume 2,"Blue Note – BST 81597, Blue Note – BST-81597",US,"Vinyl, LP, Album, Stereo",Jazz,1970,"Bop, Hard Bop","Rated 5.00 of 1 votes (4 have, 30 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$58.00
The Max Roach Trio Featuring The Legendary Hasaan* – The Max Roach Trio Featuring The Legendary Hasaan,Atlantic – 1435,US,"Vinyl, LP, Album, Mono",Jazz,1965,Hard Bop,"Rated 4.42 of 12 votes (100 have, 180 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$55.95
The Miles Davis Quintet – Miles Smiles,Columbia – CL 2601,US,"Vinyl, LP, Album, Mono",Jazz,Jan 1967,"Hard Bop, Post Bop, Modal","Rated 4.77 of 31 votes (394 have, 273 want)",Very Good Plus (VG+),Sleeve: Not Graded,99.9%,nan,"Columbia Records Pressing Plant, Pitman",$55.00
Harold Land – West Coast Blues!,JAZZLAND – JLP 20,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1966,Hard Bop,"Rated 1.00 of 1 votes (19 have, 34 want)",Near Mint (NM or M-),Sleeve: Good Plus (G+),92.6%,nan,nan,$54.20
Shelly Manne / Bill Evans With Monty Budwig – Empathy,Verve Records – V-8497,US,"Vinyl, LP, Album, Mono, Gatefold.",Jazz,1962,"Hard Bop, Post Bop","Rated 4.27 of 26 votes (232 have, 88 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$55.00
Wynton Kelly – Kelly Great,"Vee Jay Records – VJLP-3004, Vee Jay Records – LPS 3004",US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1964,Hard Bop,"No Rating Yet (5 have, 10 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,Fine Recording Studios,nan,$52.50
Yusef Lateef – The Blue Yusef Lateef,Atlantic – SD 1508,US,"Vinyl, LP, Album, Stereo, MO",Jazz,1968,"Hard Bop, Free Jazz","Rated 4.50 of 86 votes (568 have, 1115 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.0%,nan,Monarch Record Mfg. Co.,$52.94
Wynton Kelly – Kelly Great,"Vee Jay Records – VJLP-3004, Vee Jay Records – LPS 3004",US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1964,Hard Bop,"Rated 4.57 of 7 votes (61 have, 43 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$54.00
Stan Getz And J.J. Johnson – At The Opera House,Verve Records – MG V-8265,US,"Vinyl, LP, Album, Mono",Jazz,1957,"Bop, Hard Bop","Rated 4.00 of 11 votes (179 have, 52 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,Chicago Civic Opera House,nan,$53.33
Thelonious Monk Quartet Plus Two – At The Blackhawk,Riverside Records – RLP 12-323,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Bop, Hard Bop","Rated 4.43 of 14 votes (280 have, 137 want)",Very Good (VG),Sleeve: Good Plus (G+),92.6%,Black Hawk (2),nan,$54.79
The Barry Harris Sextet – Luminescence!,"Prestige – PR 7498, Prestige – PRST 7498",US,"Vinyl, LP, Album, Stereo",Jazz,1967,Hard Bop,"Rated 4.00 of 6 votes (60 have, 45 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$55.00
Miles Davis – Miles Davis And The Modern Jazz Giants,"Prestige – PR 7650, Prestige – PRST 7650",US,"Vinyl, LP, Compilation, Remastered, Stereo",Jazz,1969,Hard Bop,"Rated 4.67 of 9 votes (95 have, 26 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.6%,"Van Gelder Studio, Hackensack, New Jersey",nan,$54.99
Various – Golden Jazz Saxophone,Prestige (4) – SMJX-10037,Japan,"Vinyl, LP, Compilation, Stereo, Gatefold",Jazz,1968,Hard Bop,"No Rating Yet (0 have, 1 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$54.00
Horace Silver Quintet* – 6 Pieces Of Silver,Blue Note – BST 81539,US,"Vinyl, LP, Album, Reissue, Remastered, Stereo, Electronically Re-channeled Stereo",Jazz,1967,Hard Bop,"Rated 5.00 of 4 votes (70 have, 68 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$55.00
Gerry Mulligan Meets Stan Getz – Gerry Mulligan Meets Stan Getz,"Verve Records – MG V-8249, Verve Records – V-8249",US,"Vinyl, LP, Album, Mono",Jazz,1961,"Bop, Hard Bop","Rated 4.16 of 25 votes (287 have, 79 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),97.1%,nan,MGM Records Division,$54.99
Various – The Jazz Life!,"Candid – 8019, Candid – CJM-8019",US,"Vinyl, LP, Album, Mono","Jazz, Blues",Oct 1961,"Hard Bop, Swing","Rated 4.83 of 6 votes (29 have, 17 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),99.6%,Nola Recording Studios,nan,$54.99
Oliver Nelson Orchestra* – Afro/American Sketches,"Prestige – PR 7225, Prestige – PRLP 7225",US,"Vinyl, LP, Album, Mono",Jazz,1962,"Big Band, Hard Bop","Rated 4.57 of 7 votes (106 have, 69 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey","Abbey Record Manufacturing Co., Inc.",$55.00
The Thelonious Monk Quartet – Monk's Dream,Columbia – CL 1965,US,"Vinyl, LP, Album, Mono",Jazz,1963,Hard Bop,"Rated 4.54 of 130 votes (1317 have, 888 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$53.53
The Cannonball Adderley Sextet* – In New York,Riverside Records – RLP 404,US,"Vinyl, LP, Album, Mono, Deepgroove label",Jazz,1962,Hard Bop,"Rated 4.21 of 14 votes (301 have, 73 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,Village Vanguard,nan,$55.00
Art Farmer Benny Golson Jazztet* – Another Git Together,"Mercury – SR-60737, Mercury – SR 60737",US,"Vinyl, LP, Album, Stereo",Jazz,1962,Hard Bop,"Rated 5.00 of 2 votes (50 have, 30 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),98.8%,nan,nan,$55.00
Art Farmer – Early Art,"New Jazz – NJ 8258, New Jazz – PRNJ 8258",US,"Vinyl, LP, Compilation, Remastered, Mono",Jazz,1961,"Bop, Hard Bop","Rated 4.50 of 6 votes (40 have, 48 want)",Very Good (VG),Sleeve: Very Good (VG),99.8%,nan,nan,$55.00
Jimmy Smith – Jimmy Smith At The Organ (Volume 1),"Blue Note – 1551, Blue Note – BLP 1551",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.11 of 9 votes (175 have, 101 want)",Good Plus (G+),Sleeve: Very Good (VG),99.5%,nan,Plastylite,$55.00
Jimmy McGriff – Something To Listen To,Blue Note – BST 84364,US,"Vinyl, LP, Album",Jazz,1970,"Soul-Jazz, Hard Bop, Jazz-Funk","Rated 4.23 of 30 votes (295 have, 130 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.8%,nan,nan,$55.00
The Teddy Charles Tentet – The Teddy Charles Tentet,Atlantic – 1229,US,"Vinyl, LP, Album, Mono",Jazz,1956,"Hard Bop, Cool Jazz","Rated 4.25 of 12 votes (104 have, 98 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),92.9%,nan,nan,$55.00
Miles Davis – Collectors' Items,"Prestige – PRLP 7044, Prestige – LP 7044, Prestige – 7044",US,"Vinyl, LP, Album, Mono",Jazz,1958,"Bop, Hard Bop","Rated 4.31 of 16 votes (153 have, 93 want)",Very Good (VG),Sleeve: Good Plus (G+),100.0%,WOR Studios,"Abbey Record Manufacturing Co., Inc.",$52.99
The Thelonious Monk Quartet – Monk's Dream,Columbia – CS 8765,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1965,Hard Bop,"Rated 4.60 of 5 votes (47 have, 139 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$55.00
The Cannonball Adderley Quintet – Plus,Riverside Records – RLP 9388,US,"Vinyl, LP, Album, Stereo",Jazz,1961,Hard Bop,"Rated 4.25 of 16 votes (197 have, 54 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.7%,Plaza Sound Studios,nan,$55.00
Junior Mance Trio – At The Village Vanguard,Jazzland – SE-2064,US,"Vinyl, 7"", 33 ⅓ RPM, Jukebox, Stereo",Jazz,Oct 1962,"Hard Bop, Bop","No Rating Yet (12 have, 4 want)",Mint (M),Sleeve: Mint (M),99.8%,nan,nan,$53.00
Cannonball Adderley – Somethin' Else,Blue Note – BLP 1595,US,"Vinyl, LP, Album, Mono, Deep Groove",Jazz,1960,"Bop, Hard Bop","Rated 4.79 of 19 votes (127 have, 369 want)",Good (G),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$55.00
Dizzy Gillespie – At Newport,"Verve Records – MG V-8242, Verve Records – MGV-8242",US,"Vinyl, LP, Album, Mono",Jazz,1957,"Bop, Hard Bop","Rated 4.19 of 16 votes (221 have, 157 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.7%,Newport Jazz Festival,nan,$55.00
Miles Davis – Miles Davis In Europe,Columbia – CS 8983,US,"Vinyl, LP, Album, Stereo, Terre Haute Pressing",Jazz,1964,"Hard Bop, Modal","Rated 4.29 of 49 votes (690 have, 184 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.9%,Antibes Jazz Festival,"Columbia Records Pressing Plant, Terre Haute",$54.97
Miles Davis – 'Round About Midnight,Columbia – CL 949,US,"Vinyl, LP, Album, Mono",Jazz,04 Mar 1957,Hard Bop,"Rated 4.56 of 209 votes (1942 have, 1471 want)",Good Plus (G+),Sleeve: Very Good (VG),100.0%,nan,nan,$52.94
Clifford Brown – Memorial Album,Blue Note – BST-81526,US,"Vinyl, LP, Album, Compilation, Reissue, Stereo",Jazz,1969,"Bop, Hard Bop","No Rating Yet (15 have, 14 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$54.99
Villegas* – Tributo A Monk,"Trova – TL12, Trova – TL-12",Argentina,"Vinyl, LP, Album, Mono",Jazz,1967,Hard Bop,"Rated 4.33 of 3 votes (22 have, 21 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.0%,Estudios ION,nan,$54.99
Joe Harriott Quintet And Sextet* – Southern Horizons,Jazzland – JLP 37,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.50 of 8 votes (43 have, 126 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.9%,Lansdowne Studios,"Abbey Record Manufacturing Co., Inc.",$55.00
Charles Mingus – Jazz Portraits,United Artists Records – UAL 4036,US,"Vinyl, LP, Album, Mono",Jazz,1959,"Hard Bop, Post Bop","Rated 4.40 of 10 votes (65 have, 130 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,Nonagon Art Gallery,nan,$54.99
Oliver Nelson – The Blues And The Abstract Truth,Impulse! – AS-5,US,"Vinyl, LP, Reissue, Repress, Stereo",Jazz,1965,"Hard Bop, Modal","Rated 4.44 of 54 votes (390 have, 664 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$54.95
Jack Brokensha – And Then I Said,"Savoy Records – 12180, Savoy Records – MG-12180",US,"Vinyl, LP, Album",Jazz,1963,"Cool Jazz, Hard Bop","No Rating Yet (13 have, 11 want)",Mint (M),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$54.50
The Horace Silver Quintet & The Horace Silver Trio – Blowin' The Blues Away,"Blue Note – BST 84017, Blue Note – ST-84017, Blue Note – 84017",US,"Vinyl, LP, Album, Stereo",Jazz,1959,Hard Bop,"Rated 4.30 of 20 votes (144 have, 184 want)",Very Good (VG),Sleeve: Very Good (VG),91.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$55.00
The Horace Silver Quintet – The Stylings Of Silver,Blue Note – BLP 1562,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1957,Hard Bop,"Rated 4.33 of 21 votes (145 have, 146 want)",Good (G),Sleeve: Good (G),99.9%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$55.00
The Jazz Messengers* – Hard Bop,Columbia – CL 1040,US,"Vinyl, LP, Album, Promo, Mono, Microgroove",Jazz,1957,Hard Bop,"Rated 5.00 of 1 votes (18 have, 58 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.7%,Columbia 30th Street Studio,nan,$54.99
The New Dynamic Chico Hamilton Quintet* – Drumfusion,Columbia – CL 1807,US,"Vinyl, LP, Album, Promo, Mono",Jazz,1962,"Hard Bop, Post Bop","Rated 5.00 of 3 votes (19 have, 27 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.0%,nan,nan,$52.94
Wes Montgomery Trio* – Round Midnight,Riverside Records – 673 009,UK,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1968,Hard Bop,"Rated 3.67 of 3 votes (50 have, 34 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.8%,nan,nan,$55.00
Nat Adderley And The Big Sax Section – That's Right!,Riverside Records – RLP 330,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.29 of 14 votes (139 have, 29 want)",Near Mint (NM or M-),Sleeve: Mint (M),100.0%,Plaza Sound Studios,nan,$55.00
Elvin Jones – Dear John C.,Impulse! – LP AS-88,US,"Vinyl, 7"", 33 ⅓ RPM, Jukebox, Stereo",Jazz,1965,Hard Bop,"Rated 5.00 of 2 votes (20 have, 38 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.8%,nan,nan,$54.94
Tyrone Washington – Natural Essence,Blue Note – BST 84274,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1970,"Avant-garde Jazz, Hard Bop, Modal","Rated 3.67 of 3 votes (66 have, 58 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.6%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$54.99
Art Blakey & The Jazz Messengers – Indestructible,"Blue Note – BST 84193, Blue Note – 84193",US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1968,Hard Bop,"Rated 5.00 of 6 votes (77 have, 125 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$54.99
Jonah Jones With Dave Pochonet's All-Stars* – Jonah Wails: (2nd Wind),"Angel Records – ANG 60006, Angel Records – ANG-60006",US,"Vinyl, LP, 10""",Jazz,Apr 1955,Hard Bop,"No Rating Yet (12 have, 4 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.8%,nan,nan,$55.00
"The Incredible Jimmy Smith* – At Club ""Baby Grand"" Wilmington, Delaware, Volume 1",Blue Note – BLP 1528,US,"Vinyl, LP, Album, Mono",Jazz,1956,"Soul-Jazz, Hard Bop","Rated 4.45 of 11 votes (125 have, 184 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,Club Baby Grand,Plastylite,$55.00
Bud Powell Trio* – Bouncing With Bud,Delmark Records – DL-406,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1966,Hard Bop,"Rated 4.00 of 7 votes (56 have, 22 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$55.00
The Horace Silver Quintet – Horace-Scope,Blue Note – BST-84042,US,"Vinyl, LP, Album, Stereo",Jazz,Oct 1960,Hard Bop,"Rated 4.69 of 16 votes (107 have, 151 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$55.00
The Horace Silver Quintet & Trio* – Blowin' The Blues Away,Blue Note – BLP 4017,US,"Vinyl, LP, Album, Mono, Microgroove",Jazz,Oct 1959,Hard Bop,"Rated 4.62 of 78 votes (682 have, 361 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$55.00
The George Wallington Trio* – The George Wallington Trio,Savoy Records – MG-12081,US,"Vinyl, LP, Album, Mono",Jazz,1956,Hard Bop,"Rated 4.00 of 1 votes (19 have, 23 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),97.0%,nan,nan,$55.00
