Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
Max Roach – Drums Unlimited,Atlantic – SD 1467,US,"Vinyl, LP, Album, Stereo",Jazz,1966,Hard Bop,"Rated 4.25 of 48 votes (464 have, 301 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$50.00
Charles Mingus – Mingus Ah Um,Columbia – CL 1370,US,"Vinyl, LP, Album, Mono, Terre Haute Pressing",Jazz,1959,"Hard Bop, Bop","Rated 4.50 of 2 votes (9 have, 156 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.0%,Columbia 30th Street Studio,"Columbia Records Pressing Plant, Terre Haute",$49.99
Dizzy Gillespie Quintet – An Electrifying Evening With The Dizzy Gillespie Quintet,His Master's Voice – CSD 1453,UK,"Vinyl, LP, Album, Stereo",Jazz,1962,"Hard Bop, Latin Jazz","Rated 4.00 of 2 votes (11 have, 15 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.8%,nan,nan,$49.99
John Coltrane – A Love Supreme,"Impulse! – SR 3006, Impulse! – SR-3006, ABC Records – SR-3006",Japan,"Vinyl, LP, Album, Reissue, Stereo, Gatefold",Jazz,1967,"Free Jazz, Avant-garde Jazz, Hard Bop, Modal","Rated 5.00 of 7 votes (51 have, 385 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),100.0%,nan,nan,$49.99
Art Blakey's Jazz Messengers* – Olympia Concert,Fontana – 680.202 ML,France,"Vinyl, LP, Album",Jazz,1959,Hard Bop,"Rated 4.41 of 17 votes (76 have, 113 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,L'Olympia,nan,$49.99
Clifford Brown And Max Roach – Study In Brown,"EmArcy – MG 36037, Mercury – MG 36037",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1959,"Bop, Hard Bop","Rated 4.20 of 5 votes (52 have, 112 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.6%,nan,nan,$49.99
Jimmy Smith – The Sermon!,"Blue Note – 4011, Blue Note – BLP 4011",US,"Vinyl, LP, Album, Repress, Mono, NY USA Labels",Jazz,1962,"Hard Bop, Soul-Jazz","Rated 4.46 of 39 votes (362 have, 116 want)",Very Good (VG),Sleeve: Very Good (VG),98.9%,Manhattan Towers,Plastylite,$49.99
Gene Ammons / Sonny Stitt – Boss Tenors: Straight Ahead From Chicago August 1961,Verve Records – V-8426,US,"Vinyl, LP, Album, Mono",Jazz,1962,"Bop, Soul-Jazz, Hard Bop","Rated 4.44 of 25 votes (217 have, 86 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$49.99
Philly Joe Jones* & Elvin Jones – Together!,Atlantic – SAL 5021,UK,"Vinyl, LP, Album, Stereo",Jazz,1965,Hard Bop,"Rated 3.00 of 1 votes (10 have, 35 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,nan,$49.99
John Coltrane – My Favorite Things,Atlantic – 1361,US,"Vinyl, LP, Album, Mono, Laminated Cover, Scranton Press",Jazz,1961,"Hard Bop, Modal","Rated 4.41 of 27 votes (361 have, 636 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.9%,Atlantic Studios,"Capitol Records Pressing Plant, Scranton",$50.00
Art Blakey – Orgy In Rhythm (Volume One),"Blue Note – 1554, Blue Note – BLP 1554",US,"Vinyl, LP, Repress, Mono",Jazz,1959,"Afro-Cuban Jazz, Hard Bop","Rated 4.75 of 4 votes (77 have, 79 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),97.9%,nan,Plastylite,$49.99
The Dave Brubeck Quartet – Time Out,Columbia – CS 8192,US,"Vinyl, LP, Album, Reissue, Stereo, 6-Eye Columbia Label",Jazz,1961,"Bop, Hard Bop","Rated 4.83 of 12 votes (81 have, 417 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$49.99
The Modern Jazz Disciples – Right Down Front,New Jazz – NJLP-8240,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Hard Bop, Soul-Jazz","Rated 4.40 of 5 votes (55 have, 52 want)",Very Good (VG),Sleeve: Good (G),99.5%,nan,nan,$49.99
Charlie Mingus* – Tijuana Moods,RCA Victor – LSP-2533,US,"Vinyl, LP, Album, Remastered, Stereo",Jazz,1962,Hard Bop,"Rated 4.70 of 50 votes (407 have, 207 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.0%,RCA Studio A,nan,$50.00
SH Kvintet* – SH Kvintet,Supraphon – DV 10164,Czechoslovakia,"Vinyl, LP, Album, Mono","Jazz, Stage & Screen",1965,"Hard Bop, Latin Jazz, Theme","Rated 4.67 of 3 votes (9 have, 14 want)",Very Good Plus (VG+),Sleeve: Generic,99.8%,nan,Gramofonové Závody,$49.99
Miles Davis / Art Blakey And The Jazz Messengers* – Jazz On The Screen,"Fontana – MGF 27532, Fontana – MGF-27532",US,"Vinyl, LP, Compilation, Mono","Jazz, Stage & Screen",1965,"Hard Bop, Soundtrack","Rated 4.80 of 10 votes (91 have, 41 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,nan,"Richmond Record Pressings, Inc.",$49.99
Stan Getz Meets Gerry Mulligan – Getz Meets Mulligan In Hi-FI,Verve Records – MG V-8249,US,"Vinyl, LP, Album",Jazz,Dec 1957,"Bop, Hard Bop","Rated 3.95 of 19 votes (292 have, 122 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),97.6%,nan,nan,$49.99
Henry Mancini – Hatari! (Music From The Motion Picture Score),RCA Victor – LSP-2559,US,"Vinyl, LP, Stereo","Jazz, Stage & Screen",1962,"Afro-Cuban Jazz, Hard Bop, Score, Easy Listening","Rated 3.90 of 10 votes (151 have, 37 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),100.0%,nan,nan,$49.99
Lee Morgan – Expoobident,"Vee Jay Records – LP 3015, Vee Jay Records – LP-3015, Vee Jay Records – VJLP 3015",US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 3.92 of 13 votes (125 have, 177 want)",Good (G),Sleeve: Very Good Plus (VG+),100.0%,Universal Recording Studio,nan,$49.99
John Coltrane – Coltrane,"Prestige – LP 7105, Prestige – PRLP 7105",US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1958,Hard Bop,"Rated 4.83 of 12 votes (64 have, 241 want)",Poor (P),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$49.99
Art Blakey And The Jazz Messengers* – Drum Suite,Columbia – CL 1002,US,"Vinyl, LP, Album, Mono",Jazz,1957,"Afro-Cuban Jazz, Hard Bop","Rated 4.34 of 135 votes (1180 have, 447 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$49.99
Freddie Hubbard – The Night Of The Cookers - Live At Club La Marchal - Volume 1,Blue Note – BST 84207,US,"Vinyl, LP, Album, Stereo",Jazz,Nov 1965,"Hard Bop, Post Bop","Rated 4.42 of 12 votes (104 have, 103 want)",Very Good (VG),Sleeve: Very Good (VG),98.2%,Club La Marchal,Plastylite,$49.99
Ernie Wilkins – Top Brass Featuring Five Trumpets,Savoy Records – MG-12044,US,"Vinyl, LP, Album, Mono",Jazz,1955,Hard Bop,"Rated 4.00 of 5 votes (56 have, 38 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.7%,nan,nan,$50.00
John Coltrane With Red Garland – Soultrane,"Prestige – 7142, Prestige – PRLP 7142",US,"Vinyl, LP, Album, Mono",Jazz,1958,Hard Bop,"Rated 4.40 of 85 votes (549 have, 758 want)",Fair (F),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$49.99
The Cannonball Adderley Quintet – At The Lighthouse,"Riverside Records – RLP 9344, Riverside Records – SR 7023",Japan,"Vinyl, LP, Album, Stereo",Jazz,1962,"Soul-Jazz, Bop, Hard Bop","Rated 5.00 of 1 votes (5 have, 14 want)",Near Mint (NM or M-),nan,57.1%,"The Lighthouse, Hermosa Beach",nan,$50.00
Thelonious Monk – It's Monk's Time,CBS – SBPG 62391,UK,"Vinyl, LP, Stereo, Album",Jazz,1964,"Hard Bop, Post Bop","Rated 4.25 of 8 votes (74 have, 89 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$49.99
Art Blakey Quintet – A Night At Birdland Volume 2,Blue Note – BST 81522,US,"Vinyl, LP, Compilation, Reissue, Stereo",Jazz,1966,Hard Bop,"Rated 4.50 of 18 votes (134 have, 77 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),97.1%,Birdland,nan,$50.00
"Mal Waldron – Sweet Love, Bitter",Impulse! – AS-9142,US,"Vinyl, LP, Album, Stereo","Jazz, Stage & Screen",1967,"Hard Bop, Soundtrack","Rated 4.53 of 15 votes (99 have, 104 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.9%,nan,nan,$50.00
Thelonious Monk – Monk's Moods,Prestige – PRLP 7159,US,"Vinyl, LP, Compilation, Reissue, Mono",Jazz,1964,Hard Bop,"Rated 3.00 of 2 votes (10 have, 25 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.7%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$50.00
Art Blakey And The Jazz Messengers* – Art Blakey And The Jazz Messengers,"Blue Note – 4003, Blue Note – BLP 4003",US,"Vinyl, LP, Album, Repress, Mono",Jazz,1959,Hard Bop,"Rated 4.81 of 47 votes (344 have, 473 want)",Good (G),Sleeve: Very Good (VG),99.6%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$50.00
Cecil Payne – Patterns Of Jazz,Savoy Records – MG 12147,US,"Vinyl, LP, Album, Reissue, deep groove",Jazz,1959,"Hard Bop, Bop","Rated 4.67 of 3 votes (7 have, 32 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$50.00
Charles Mingus – Mingus Ah Um,Columbia – CL 1370,US,"Vinyl, LP, Album, Mono",Jazz,1959,"Hard Bop, Bop","Rated 4.69 of 120 votes (792 have, 1970 want)",Good (G),Sleeve: Good (G),95.7%,Columbia 30th Street Studio,nan,$50.00
Jan Johansson Trio* – Innertrio,Megafon – MFLP S2,Sweden,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1970,"Hard Bop, Post Bop","Rated 4.00 of 3 votes (17 have, 22 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$49.99
The Chico Hamilton Quintet – Bye Bye Birdie - Irma La Douce,Columbia – CS 8390,US,"Vinyl, LP, Album, Stereo",Jazz,1960,"Cool Jazz, Hard Bop","Rated 3.00 of 5 votes (45 have, 22 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.6%,nan,nan,$50.00
Booker Ervin – The In Between,Blue Note – BST 84283,US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1970,"Hard Bop, Post Bop, Modal","Rated 4.29 of 7 votes (83 have, 42 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.3%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$49.99
The Paul Horn Quintet Featuring Emil Richards – The Sound Of Paul Horn,Columbia – CL 1677,US,"Vinyl, LP, Album, Mono, Demonstration Record",Jazz,1961,"Hard Bop, Post Bop, Modal","Rated 4.00 of 1 votes (6 have, 12 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.9%,nan,nan,$49.95
"Milt Jackson – Plenty, Plenty Soul",Atlantic – 1269,US,"Vinyl, LP, Album, Mono, Deep Groove","Jazz, Funk / Soul",1957,Hard Bop,"Rated 4.20 of 30 votes (341 have, 91 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.1%,nan,nan,$49.60
Ike Quebec – Heavy Soul,"Blue Note – BST 84093, Blue Note – BST-84093, Blue Note – 84093",US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1970,Hard Bop,"Rated 4.25 of 12 votes (70 have, 102 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,"All Disc Records, Inc.",$49.99
Blue Mitchell – Boss Horn,Blue Note – BST 84257,US,"Vinyl, LP, Album, Stereo",Jazz,1967,Hard Bop,"Rated 4.36 of 22 votes (189 have, 116 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$49.99
The Incredible Jimmy Smith* – Midnight Special,Blue Note – BST 84078,US,"Vinyl, LP, Album, Reissue, Stereo","Jazz, Blues",1966,"Soul-Jazz, Hard Bop","Rated 4.40 of 5 votes (54 have, 52 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$49.99
George Braith – Extension,Blue Note – BST 84171,US,"Vinyl, LP, Album, Reissue, Repress, Stereo",Jazz,1970,"Hard Bop, Soul-Jazz","Rated 4.60 of 5 votes (41 have, 73 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$49.99
"Johnny ""Hammond"" Smith* With Lem Winchester – Gettin' The Message","Prestige – PR 7217, Prestige – PRLP 7217",US,"Vinyl, LP, Album, Mono, Microgroove",Jazz,1961,"Hard Bop, Soul-Jazz","Rated 3.90 of 10 votes (92 have, 53 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),98.7%,"Van Gelder Studio, Englewood Cliffs, New Jersey","Abbey Record Manufacturing Co., Inc.",$49.99
Jimmy Smith – Got My Mojo Workin',Verve Records – V-8641,US,"Vinyl, LP, Album, Mono",Jazz,1966,"Hard Bop, Bop, Soul-Jazz","Rated 4.75 of 4 votes (45 have, 17 want)",Mint (M),Sleeve: Very Good Plus (VG+),99.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$49.99
Elmo Hope Sextet And Trio* – Homecoming!,Riverside Records – RLP 381,US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.00 of 2 votes (41 have, 61 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.6%,Bell Sound Studios,nan,$49.00
Bud Powell Trio* – Bouncing With Bud,Delmark Records – DL-406,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1966,Hard Bop,"Rated 4.00 of 7 votes (56 have, 22 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.6%,nan,nan,$49.98
Don Ellis – Shock Treatment,Columbia – CS 9668,US,"Vinyl, LP, Album",Jazz,1968,"Hard Bop, Big Band, Jazz-Funk","Rated 3.75 of 28 votes (358 have, 103 want)",Mint (M),Sleeve: Near Mint (NM or M-),99.8%,nan,nan,$49.99
The Cannonball Adderley Quintet – At The Lighthouse,Riverside Records – RLP 344,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Soul-Jazz, Bop, Hard Bop","Rated 4.17 of 30 votes (461 have, 93 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"The Lighthouse, Hermosa Beach","Abbey Record Manufacturing Co., Inc.",$49.00
Blue Mitchell – Boss Horn,Blue Note – BST 84257,US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1970,Hard Bop,"Rated 4.18 of 11 votes (85 have, 63 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$49.95
Miles Davis – Jazz Track,Columbia – CL 1268,US,"Vinyl, LP, Mono",Jazz,Nov 1959,Hard Bop,"Rated 4.31 of 59 votes (686 have, 276 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),99.4%,nan,nan,$49.00
John Coltrane Quartet* – Ballads,"Impulse! – Stereo A-32, Impulse! – AS-32",US,"Vinyl, LP, Album, Reissue, Stereo, Typeface Different, Gatefold",Jazz,1965,"Hard Bop, Modal","Rated 4.67 of 12 votes (218 have, 174 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.0%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$49.99
Steve Lacy With Wynton Kelly – Steve Lacy With Wynton Kelly,Status Records (2) – ST 8308,US,"Vinyl, LP, Album, Reissue",Jazz,1965,Hard Bop,"Rated 4.80 of 5 votes (44 have, 47 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$49.00
Jimmy Smith – The Sermon!,Blue Note – L 4011,US,"Vinyl, 7"", 33 ⅓ RPM, Jukebox, Stereo",Jazz,1966,Hard Bop,"Rated 4.00 of 2 votes (13 have, 14 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.5%,nan,nan,$49.99
The Incredible Jimmy Smith* – Home Cookin',Blue Note – BLP 4050,US,"Vinyl, LP, Album, Mono",Jazz,Jan 1961,"Hard Bop, Soul-Jazz","Rated 4.36 of 14 votes (201 have, 104 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$49.99
Thelonious Monk – Monk's Moods,Prestige – PRLP 7159,US,"Vinyl, LP, Compilation, Reissue, Remastered, Mono",Jazz,1959,Hard Bop,"Rated 4.46 of 28 votes (233 have, 144 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),97.4%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$49.99
The Horace Silver Quintet & Trio* – Blowin' The Blues Away,Blue Note – BLP 4017,US,"Vinyl, LP, Album, Mono, Microgroove",Jazz,Oct 1959,Hard Bop,"Rated 4.62 of 78 votes (682 have, 361 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.5%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$49.95
Mose Allison – Local Color,Metronome – PRESTIGE 7121,Denmark,"Vinyl, LP, Album",Jazz,1958,Hard Bop,"Rated 4.00 of 2 votes (42 have, 21 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),97.8%,"Van Gelder Studio, Hackensack, New Jersey",nan,$49.41
The Charlie Mingus Quintet* – Chazz!,Debut Records (3) – DEB-139,Denmark,"Vinyl, LP, Album",Jazz,1963,"Hard Bop, Post Bop, Cool Jazz","Rated 4.67 of 3 votes (39 have, 103 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.0%,Café Bohemia,nan,$49.99
Bill Evans / Shelly Manne With Monty Budwig – Empathy,Verve Records – V6-8497,Germany,"Vinyl, LP, Album",Jazz,1962,"Hard Bop, Post Bop","Rated 4.43 of 7 votes (53 have, 49 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),100.0%,nan,nan,$49.99
John Coltrane – My Favorite Things,"Atlantic – SD 1361, Atlantic – 1361",US,"Vinyl, LP, Album, Stereo",Jazz,1961,"Hard Bop, Modal","Rated 4.64 of 98 votes (930 have, 853 want)",Good Plus (G+),Sleeve: Generic,100.0%,Atlantic Studios,nan,$49.99
Teddy Edwards Quartet – Teddy's Ready!,Contemporary Records – M 3583,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.20 of 5 votes (40 have, 57 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.5%,Contemporary's Studio,nan,$49.99
Thelonious Monk – We See,"Prestige – PR 7245, Prestige – PRLP 7245",US,"Vinyl, LP, Compilation, Reissue, Mono",Jazz,1962,Hard Bop,"Rated 4.40 of 5 votes (66 have, 103 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$49.00
"Mal Waldron – Sweet Love, Bitter",Impulse! – AS-9142,US,"Vinyl, LP, Album, Stereo","Jazz, Stage & Screen",1967,"Hard Bop, Soundtrack","Rated 4.53 of 15 votes (99 have, 104 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),98.7%,nan,nan,$49.95
Freddie Roach – Good Move,Blue Note – BLP 4158,US,"Vinyl, LP, Album, Mono",Jazz,1963,Hard Bop,"Rated 4.19 of 16 votes (121 have, 177 want)",Good Plus (G+),Sleeve: Very Good (VG),98.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$49.98
The Modern Jazz Quartet – The Best Of,Atlantic – SD 1546,US,"Vinyl, LP, Compilation, Promo",Jazz,1970,"Bop, Hard Bop","No Rating Yet (10 have, 3 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.5%,nan,nan,$49.99
"Eric Dolphy Guest Artist ""Cannonball"" Adderly* – Eric Dolphy",Everest Records Archive Of Folk & Jazz Music – FS227,US,"Vinyl, LP, Compilation",Jazz,1968,Hard Bop,"Rated 3.79 of 39 votes (587 have, 33 want)",Mint (M),Sleeve: Near Mint (NM or M-),100.0%,nan,nan,$49.99
John Coltrane – A Love Supreme,"Impulse! – A-77, Impulse! – AS-77, ABC Records – AS-77",US,"Vinyl, LP, Album, Reissue, Stereo, Gatefold",Jazz,1970,"Hard Bop, Modal, Avant-garde Jazz","Rated 4.50 of 2 votes (14 have, 158 want)",Good Plus (G+),Sleeve: Very Good (VG),100.0%,nan,nan,$49.99
Brown And Roach Incorporated* – Brown And Roach Incorporated,"Emarcy – MG 36008, Mercury – MG 36008",US,"Vinyl, LP, Album, Mono",Jazz,1955,"Bop, Hard Bop","Rated 4.50 of 34 votes (253 have, 178 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,nan,nan,$49.99
Art Pepper – The Artistry Of Pepper,Pacific Jazz – PJ-60,US,"Vinyl, LP, Album, Mono",Jazz,1962,"Bop, Hard Bop","Rated 4.30 of 10 votes (51 have, 73 want)",Good Plus (G+),Sleeve: Generic,97.0%,nan,nan,$49.99
Art Blakey & The New Jazz Messengers* – Buttercorn Lady,Limelight – LS 86034,US,"Vinyl, LP, Stereo, Album",Jazz,1966,Hard Bop,"Rated 4.46 of 13 votes (117 have, 98 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.5%,"The Lighthouse, Hermosa Beach",Mercury Record Manufacturing Company,$49.99
Miles Davis All Stars – Walkin',Prestige – PRLP 7076,US,"Vinyl, LP, Album, Compilation, Mono",Jazz,1957,Hard Bop,"Rated 4.50 of 30 votes (311 have, 340 want)",Good Plus (G+),Sleeve: Very Good (VG),99.8%,nan,"Abbey Record Manufacturing Co., Inc.",$49.99
The Horace Silver Quintet – The Stylings Of Silver,"Blue Note – BST 81562, Blue Note – BLP 1562",US,"Vinyl, LP, Album, Stereo",Jazz,1967,Hard Bop,"Rated 4.33 of 12 votes (79 have, 60 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$49.99
Wes Montgomery – Movin' Along,Riverside Records – RLP 342,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Hard Bop, Modal","Rated 4.27 of 15 votes (146 have, 102 want)",Very Good (VG),Sleeve: Very Good (VG),100.0%,United Recording Studios,nan,$49.94
Lee Morgan – The Sidewinder,Blue Note – BST 84157,US,"Vinyl, LP, Album, Repress, Stereo, No Ear",Jazz,1966,Hard Bop,"Rated 5.00 of 7 votes (35 have, 154 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.0%,nan,nan,$49.99
Art Blakey & The Jazz Messengers – Indestructible,"Blue Note – BST 84193, Blue Note – 84193",US,"Vinyl, LP, Album, Stereo",Jazz,1966,Hard Bop,"Rated 4.72 of 46 votes (293 have, 283 want)",Good Plus (G+),Sleeve: Good Plus (G+),99.9%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$49.99
Wes Montgomery – Boss Guitar,Riverside Records – RM 459,US,"Vinyl, LP, Album, Mono",Jazz,1966,Hard Bop,"Rated 5.00 of 1 votes (11 have, 39 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.1%,nan,nan,$49.99
The Modern Jazz Ensemble – Little David's Fugue,VSP – VSP-18,US,"Vinyl, LP, Album, Mono, Reissue",Jazz,1966,"Hard Bop, Cool Jazz","Rated 4.20 of 5 votes (52 have, 15 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),98.5%,nan,nan,$49.99
The Dave Bailey Sextet – One Foot In The Gutter: A Treasury Of Soul,Epic – LA 16008,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.67 of 3 votes (74 have, 90 want)",Good Plus (G+),Sleeve: Poor (P),100.0%,nan,nan,$49.99
Jimmy Smith – The Sermon!,Blue Note – BLP 4011,US,"Vinyl, LP, Album, Mono, 47 West 63rd - NYC",Jazz,1959,Hard Bop,"Rated 4.29 of 69 votes (779 have, 382 want)",Good Plus (G+),Sleeve: Good (G),98.9%,Manhattan Towers,Plastylite,$49.99
The Jazz Crusaders* – Live At The Lighthouse '66,Pacific Jazz – PJ-10098,US,"Vinyl, LP, Album, Mono, Gatefold",Jazz,1966,"Hard Bop, Soul-Jazz","No Rating Yet (15 have, 16 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),99.9%,"The Lighthouse, Hermosa Beach",nan,$49.99
Hank Mobley – Hank Mobley's Second Message,"Prestige – PR 7667, Prestige – PRST 7667",US,"Vinyl, LP, Album, Reissue, Remastered, Stereo",Jazz,1969,Hard Bop,"Rated 4.25 of 4 votes (43 have, 35 want)",Very Good Plus (VG+),Sleeve: Not Graded,97.4%,"Van Gelder Studio, Hackensack, New Jersey",nan,$49.99
The Red Garland Quintet With John Coltrane – Dig It!,"Prestige – PR 7229, Prestige – PRLP 7229",US,"Vinyl, Album, LP, Mono",Jazz,1962,Hard Bop,"Rated 4.57 of 7 votes (96 have, 167 want)",Good Plus (G+),Sleeve: Good Plus (G+),nan,"Van Gelder Studio, Hackensack, New Jersey",nan,$49.26
Bill Evans – Speak Low,Riverside Records – 673 023,Germany,"Vinyl, LP, Album, Stereo, Reissue",Jazz,1969,Hard Bop,"Rated 5.00 of 3 votes (45 have, 63 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$49.99
The Horace Silver Quintet – Finger Poppin' With The Horace Silver Quintet,"Blue Note – BLP-4008, Blue Note – BST 84008",US,"Vinyl, LP, Album, Reissue, Stereo",Jazz,1967,"Bop, Hard Bop","No Rating Yet (6 have, 21 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.0%,"Van Gelder Studio, Hackensack, New Jersey",nan,$49.99
Victor Feldman – Suite Sixteen,Contemporary Records – C 3541,US,"Vinyl, LP, Album, Mono",Jazz,1958,"Big Band, Bop, Hard Bop, Modal","Rated 4.50 of 2 votes (16 have, 56 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.2%,nan,nan,$49.00
Art Blakey & The Jazz Messengers – A Night In Tunisia,Blue Note – BLP 4049,US,"Vinyl, LP, Album, Mono",Jazz,Feb 1961,Hard Bop,"Rated 4.64 of 53 votes (359 have, 623 want)",Fair (F),Sleeve: Very Good (VG),97.8%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$49.99
Art Blakey And The Jazz Messengers* – Art Blakey And The Jazz Messengers,Fontana – FON-5024,Japan,"Vinyl, LP, Compilation, Mono",Jazz,1961,Hard Bop,"Rated 4.67 of 3 votes (7 have, 4 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.0%,nan,nan,$49.99
Chet Baker – The Trumpet Artistry Of Chet Baker,Pacific Jazz – PJ-1206,US,"Vinyl, LP, Album, Mono",Jazz,1955,"Hard Bop, Modal","Rated 4.44 of 32 votes (250 have, 220 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.6%,nan,nan,$49.99
