Artist_Album,Label,Country,Format,Genre,Release_Date,Style,Rate_Haves_Wants,Media_Condition,Sleeve_Condition,Seller_Rating,Recorded_at,Pressed_by,Price
Tommy Turrentine – Tommy Turrentine,Time Records (3) – T/70008,US,"Vinyl, LP, Album, Mono",Jazz,Mar-60,Hard Bop,"Rated 3.67 of 9 votes (54 have, 79 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,nan,nan,$300.00 
Bill Evans / Roy Haynes / Eric Dolphy / Oliver Nelson / Paul Chambers (3) / Freddie Hubbard – The Blues And The Abstract Truth,"Impulse! – A-5-S, Impulse! – STEREO A-5",US,"Vinyl, LP, Album, Stereo",Jazz,1961,"Hard Bop, Modal","Rated 4.56 of 27 votes (149 have, 771 want)",Very Good (VG),Sleeve: Very Good (VG),99.50%,nan,nan,$300.00 
Miles Davis – Blue Moods,Debut Records – DEB-120,US,"Vinyl, LP, Album",Jazz,1955,Hard Bop,"Rated 4.24 of 25 votes (147 have, 573 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),100.00%,nan,nan,$299.99 
John Coltrane – A Love Supreme,Impulse! – A-77,US,"Vinyl, LP, Album, Mono, Gatefold",Jazz,1965,"Free Jazz, Hard Bop, Modal","Rated 4.68 of 205 votes (1395 have, 3679 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.00%,nan,nan,$275.00 
Sonny Rollins – Volume 2,Blue Note – BLP 1558,US,"Vinyl, LP, Album, Mono, 47 West",Jazz,Sep-57,Hard Bop,"Rated 4.71 of 35 votes (244 have, 369 want)",Very Good (VG),Sleeve: Very Good (VG),98.90%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$275.00 
Miles Davis All Stars – Walkin',Prestige – PRLP 7076,US,"Vinyl, LP, Album, Compilation, Mono",Jazz,1957,Hard Bop,"Rated 4.50 of 30 votes (311 have, 340 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.00%,nan,"Abbey Record Manufacturing Co., Inc.",$300.00 
"Art Blakey Quintet – A Night At Birdland, Volume 1",Blue Note – BLP 5037,US,"Vinyl, LP, 10"", Album",Jazz,1954,Hard Bop,"Rated 4.50 of 12 votes (67 have, 141 want)",Very Good (VG),Sleeve: Very Good (VG),100.00%,Birdland,nan,$272.25 
John Coltrane – My Favorite Things,Atlantic – 1361,US,"Vinyl, LP, Album, Stereo",Jazz,1962,"Hard Bop, Modal","Rated 4.83 of 6 votes (68 have, 317 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),98.10%,Atlantic Studios,nan,$300.00 
The Horace Silver Quintet & Trio* – Blowin' The Blues Away,Blue Note – BLP 4017,US,"Vinyl, LP, Album, Reissue, Mono, Microgroove",Jazz,1963,Hard Bop,"Rated 4.67 of 6 votes (54 have, 78 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$299.99 
Donald Byrd – Royal Flush,Blue Note – BLP 4101,US,"Vinyl, LP, Album, Mono",Jazz,1961,"Hard Bop, Soul-Jazz, Post Bop","Rated 4.68 of 22 votes (151 have, 355 want)",Very Good (VG),Sleeve: Good Plus (G+),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$280.00 
Dexter Gordon – A Swingin' Affair,Blue Note – BST-84133,US,"Vinyl, LP, Album, Stereo",Jazz,1962,Hard Bop,"Rated 4.63 of 8 votes (108 have, 196 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$275.00 
Wynton Kelly – Kelly Great,Vee Jay Records – VJSR-1016,US,"Vinyl, LP, Album, Misprint, Stereo",Jazz,1960,Hard Bop,"No Rating Yet (10 have, 54 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.00%,nan,nan,$299.99 
Mal Waldron With Eric Dolphy And Booker Ervin – The Quest,"New Jazz – NJ 8269, New Jazz – NJLP 8269",US,"Vinyl, LP, Album, Mono, Wide DG/Textured cover",Jazz,Jul-62,"Free Jazz, Hard Bop","Rated 4.77 of 31 votes (155 have, 693 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.60%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$299.99 
Eric Dolphy Quintet – Outward Bound,New Jazz – NJLP-8236,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Hard Bop, Post Bop","Rated 4.64 of 42 votes (197 have, 448 want)",Very Good (VG),Sleeve: Very Good (VG),99.50%,"Van Gelder Studio, Englewood Cliffs, New Jersey","Abbey Record Manufacturing Co., Inc.",$299.95 
Donald Byrd – Royal Flush,"Blue Note – ST-84101, Blue Note – BST 84101",US,"Vinyl, LP, Album, Stereo",Jazz,1961,"Hard Bop, Soul-Jazz, Post Bop","Rated 4.65 of 17 votes (123 have, 260 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.80%,nan,nan,$265.50 
Lou Donaldson with The Three Sounds – LD+3,Blue Note – BLP 4012,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1961,Hard Bop,"Rated 5.00 of 1 votes (15 have, 39 want)",Good Plus (G+),Sleeve: Very Good Plus (VG+),99.80%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$300.00 
Horace Silver And The Jazz Messengers* – Horace Silver And The Jazz Messengers,Blue Note – BLP 1518,US,"Vinyl, LP, Compilation, Repress, Mono, 47 West 63rd NYC",Jazz,1958,Hard Bop,"No Rating Yet (6 have, 25 want)",Very Good (VG),Sleeve: Good Plus (G+),99.60%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$300.00 
Cannonball Adderley – Somethin' Else,"Blue Note – BLP 1595, Blue Note – 1595",US,"Vinyl, LP, Album, Mono",Jazz,May-58,"Bop, Hard Bop","Rated 4.70 of 194 votes (1085 have, 1716 want)",Good Plus (G+),Sleeve: Not Graded,99.50%,nan,Plastylite,$269.99 
Art Farmer Quintet – Art Farmer Quintet,Prestige – PRLP 181,US,"Vinyl, LP, 10"", Album, Mono",Jazz,1954,Hard Bop,"Rated 4.00 of 2 votes (17 have, 65 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.00%,nan,nan,$289.99 
Dexter Gordon – Our Man In Paris,Blue Note – BST 84146,US,"Vinyl, LP, Album, Stereo",Jazz,1963,Hard Bop,"Rated 4.31 of 13 votes (125 have, 260 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.60%,"CBS Studios, Paris",Plastylite,$299.99 
Jay Jay Johnson* – The Eminent Jay Jay Johnson Volume 1,Blue Note – BLP 1505,US,"Vinyl, LP, Compilation, Mono",Jazz,1955,"Bop, Hard Bop","Rated 4.65 of 17 votes (156 have, 250 want)",Good Plus (G+),Sleeve: Good (G),100.00%,WOR Studios,Plastylite,$300.00 
Blue Mitchell – The Thing To Do,Blue Note – BLP 4178,US,"Vinyl, LP, Album, Mono",Jazz,May-65,Hard Bop,"Rated 4.80 of 15 votes (117 have, 316 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$300.00 
Jackie McLean – It's Time!,"Blue Note – 4179, Blue Note – BLP 4179",US,"Vinyl, LP, Album, Mono",Jazz,Jun-65,Hard Bop,"Rated 4.53 of 19 votes (129 have, 365 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),97.20%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$300.00 
Miles Davis – E.S.P.,Columbia – CL 2350,US,"Vinyl, LP, Album, Promo, Mono",Jazz,1965,"Hard Bop, Post Bop, Modal","Rated 5.00 of 2 votes (21 have, 162 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.00%,nan,nan,$261.54 
The New Jazz Orchestra – Western Reunion London 1965,Decca – LK 4690,UK,"Vinyl, LP, Album",Jazz,1965,"Hard Bop, Modal, Big Band","Rated 4.38 of 8 votes (31 have, 206 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,nan,nan,$279.99 
John Coltrane – A Love Supreme,Impulse! – A-77,US,"Vinyl, LP, Album, Mono, Gatefold",Jazz,1965,"Free Jazz, Hard Bop, Modal","Rated 4.68 of 205 votes (1395 have, 3679 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.50%,nan,nan,$300.00 
Jackie McLean – Jackie's Bag,Blue Note – BLP 4051,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.48 of 21 votes (107 have, 282 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.00%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$300.00 
Sonny Rollins – The Sound Of Sonny,Riverside Records – RLP 12-241,US,"Vinyl, LP, Album, Mono, Microgroove",Jazz,1957,Hard Bop,"Rated 4.63 of 8 votes (95 have, 110 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.40%,nan,nan,$300.00 
The Jazz Messengers* – The Jazz Messengers,Columbia – CL 897,US,"Vinyl, LP, Album, Mono",Jazz,1956,Hard Bop,"Rated 5.00 of 3 votes (24 have, 86 want)",Very Good (VG),Sleeve: Very Good (VG),100.00%,nan,nan,$299.99 
Stanley Turrentine With The Three Sounds – Blue Hour,Blue Note – BLP 4057,US,"Vinyl, LP, Album, Mono",Jazz,1962,"Cool Jazz, Hard Bop","Rated 5.00 of 2 votes (8 have, 47 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.50%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$275.00 
Bennie Green – Blows His Horn,"Prestige – 7052, Prestige – PRLP 7052",US,"Vinyl, LP, Album, Mono, Deep Groove",Jazz,1956,Hard Bop,"Rated 4.67 of 3 votes (36 have, 77 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.00%,nan,nan,$299.99 
Booker Ervin – The Song Book,Prestige – PR 7318,US,"Vinyl, LP, Album, Mono",Jazz,1964,"Hard Bop, Post Bop","Rated 4.38 of 8 votes (35 have, 113 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$299.99 
Kenny Burrell – Kenny Burrell,Blue Note – BLP 1543,US,"Vinyl, LP, Album, Mono",Jazz,1956,"Hard Bop, Bop","Rated 4.50 of 18 votes (82 have, 501 want)",Very Good (VG),Sleeve: Not Graded,99.90%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$300.00 
Joe Henderson Sextet – The Kicker,Milestone (4) – MSP 9008,US,"Vinyl, LP, Album, Stereo, Blue Label",Jazz,1968,"Hard Bop, Modal","Rated 4.14 of 21 votes (112 have, 151 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),98.90%,Plaza Sound Studios,nan,$299.99 
Dizzy Reece – Asia Minor,"New Jazz – NJ 8274, New Jazz – NJLP 8274",US,"Vinyl, LP, Album, Mono",Jazz,1962,Hard Bop,"Rated 4.17 of 6 votes (44 have, 213 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),97.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$300.00 
Red Garland – Red In Bluesville,"Prestige – PRLP 7157, Prestige – 7157",US,"Vinyl, LP, Album, Mono","Jazz, Blues",1959,Hard Bop,"Rated 4.67 of 12 votes (153 have, 137 want)",Very Good (VG),Sleeve: Very Good (VG),92.30%,nan,"Abbey Record Manufacturing Co., Inc.",$275.20 
Sonny Rollins – Volume 2,Blue Note – BLP 1558,US,"Vinyl, LP, Album, Mono, NY23, First Press",Jazz,Sep-57,Hard Bop,"Rated 4.60 of 5 votes (23 have, 103 want)",Good Plus (G+),Sleeve: Good Plus (G+),100.00%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$300.00 
Ernie Henry – Presenting Ernie Henry,Riverside Records – RLP 12-222,US,"Vinyl, LP, Album, Mono",Jazz,1956,Hard Bop,"Rated 4.33 of 3 votes (45 have, 116 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.00%,Reeves Sound Studios,nan,$290.00 
Donald Byrd – Royal Flush,"Blue Note – ST-84101, Blue Note – BST 84101",US,"Vinyl, LP, Album, Stereo",Jazz,1961,"Hard Bop, Soul-Jazz, Post Bop","Rated 4.65 of 17 votes (123 have, 260 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),96.40%,nan,nan,$299.99 
"Art Blakey Quintet – A Night At Birdland, Vol. 2",Blue Note – BLP 5038,US,"Vinyl, LP, 10"", Album, Mono",Jazz,1954,Hard Bop,"Rated 4.71 of 7 votes (71 have, 132 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,Birdland,nan,$280.00 
The Jazz Messengers* – At The Cafe Bohemia Volume 2,Blue Note Records – BLP1508,US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.57 of 7 votes (43 have, 102 want)",Very Good (VG),Sleeve: Very Good (VG),100.00%,nan,Plastylite,$275.00 
Miles Davis – Ascenseur Pour L'Échafaud,Fontana – 660 213 TR,Germany,"Vinyl, LP, 10"", Album, Mono","Jazz, Stage & Screen",1958,"Hard Bop, Soundtrack, Modal","Rated 4.91 of 11 votes (55 have, 354 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),98.20%,nan,Philips Phonografische Industrie,$300.00 
The Horace Silver Quintet & Trio* – Blowin' The Blues Away,Blue Note – BLP 4017,US,"Vinyl, LP, Album, Reissue, Mono, Microgroove",Jazz,1963,Hard Bop,"Rated 4.67 of 6 votes (54 have, 78 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$300.00 
The Red Garland Trio Plus Ray Barretto – Manteca,Prestige – PRLP 7139,US,"Vinyl, LP, Album, Mono, Bergenfield, NJ",Jazz,1958,Hard Bop,"Rated 4.75 of 8 votes (66 have, 63 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.00%,nan,nan,$256.67 
Grant Green – Sunday Mornin',Blue Note – BLP 4099,US,"Vinyl, LP, Album, Mono",Jazz,Oct-62,Hard Bop,"Rated 4.50 of 18 votes (114 have, 315 want)",Very Good Plus (VG+),Sleeve: Good Plus (G+),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$289.00 
Eric Dolphy Quintet – Outward Bound,New Jazz – NJLP-8236,US,"Vinyl, LP, Album, Mono",Jazz,1960,"Hard Bop, Post Bop","Rated 4.64 of 42 votes (197 have, 448 want)",Very Good (VG),Sleeve: Very Good (VG),99.60%,"Van Gelder Studio, Englewood Cliffs, New Jersey","Abbey Record Manufacturing Co., Inc.",$300.30 
John Coltrane – A Love Supreme,Impulse! – A-77,US,"Vinyl, LP, Album, Mono, Gatefold",Jazz,1965,"Free Jazz, Hard Bop, Modal","Rated 4.68 of 205 votes (1395 have, 3679 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.00%,nan,nan,$299.00 
Dexter Gordon – Doin' Allright,Blue Note – BLP 4077,US,"Vinyl, LP, Album, Reissue, Mono",Jazz,1963,Hard Bop,"Rated 4.88 of 8 votes (49 have, 67 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$290.00 
Charles Mingus – Mingus At Monterey,"Jazz Workshop – JWS 001, Jazz Workshop – JWS 002",US,"2 × Vinyl, LP, Album",Jazz,1965,"Hard Bop, Post Bop","Rated 4.33 of 3 votes (33 have, 91 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.90%,Monterey Jazz Festival,nan,$300.00 
Kenny Drew Quintet / Quartet* – This Is New,Riverside Records – RLP 12-236,US,"Vinyl, LP, Album, Mono",Jazz,1957,Hard Bop,"Rated 4.00 of 8 votes (47 have, 178 want)",Very Good (VG),Sleeve: Very Good (VG),100.00%,Reeves Sound Studios,nan,$300.00 
Art Blakey And The Jazz Messengers* – Art Blakey And The Jazz Messengers,Blue Note – BLP 4003,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1962,Hard Bop,"Rated 4.67 of 15 votes (107 have, 370 want)",Good (G),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$299.99 
Thelonious Monk – Brilliant Corners,Riverside Records – RLP 12-226,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1958,Hard Bop,"Rated 4.85 of 52 votes (350 have, 402 want)",Near Mint (NM or M-),Sleeve: Near Mint (NM or M-),100.00%,Reeves Sound Studios,nan,$299.99 
Johnny Coles – Little Johnny C,Blue Note – BLP 4144,US,"Vinyl, LP, Album, Mono, No DG",Jazz,1963,Hard Bop,"Rated 4.56 of 16 votes (94 have, 170 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),98.70%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$300.00 
Harold Land – Harold In The Land Of Jazz,Contemporary Records – LAC 12178,UK,"Vinyl, LP, Album, Mono",Jazz,May-59,Hard Bop,"Rated 4.00 of 1 votes (17 have, 39 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,nan,nan,$300.00 
The Horace Silver Quintet & Trio* – Blowin' The Blues Away,Blue Note – BLP 4017,US,"Vinyl, LP, Album, Mono, Microgroove",Jazz,Oct-59,Hard Bop,"Rated 4.62 of 78 votes (682 have, 361 want)",Very Good (VG),Sleeve: Very Good (VG),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$299.00 
"Art Blakey Quintet – A Night At Birdland, Volume 2",Blue Note – BLP 1522,US,"Vinyl, LP, Compilation, Reissue, Mono",Jazz,1959,Hard Bop,"Rated 4.86 of 7 votes (54 have, 73 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.00%,Birdland,Plastylite,$280.00 
Charlie Rouse / Seldon Powell – We Paid Our Dues!,Epic – LA 16018,USA & Europe,"Vinyl, LP, Mono",Jazz,1961,Hard Bop,"Rated 4.00 of 4 votes (27 have, 65 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.50%,nan,nan,$299.99 
Cannonball Adderley – Somethin' Else,Blue Note – BLP 1595,US,"Vinyl, LP, Album, Mono, Deep Groove",Jazz,1960,"Bop, Hard Bop","Rated 4.79 of 19 votes (127 have, 369 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),93.80%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$299.00 
Horace Silver Trio* And Art Blakey – Vol. 2,Blue Note – BLP 5034,US,"Vinyl, LP, 10"", Album, Mono",Jazz,1954,Hard Bop,"Rated 4.56 of 9 votes (35 have, 143 want)",Very Good (VG),Sleeve: Good Plus (G+),100.00%,nan,nan,$300.00 
The Dave Brubeck Quartet – Time Out,CBS – BPG 62068 (CL 1397),UK,"Vinyl, LP, Album, Mono",Jazz,1962,"Bop, Hard Bop","Rated 4.45 of 11 votes (130 have, 245 want)",Good (G),Sleeve: Very Good (VG),96.50%,nan,nan,$290.00 
Art Blakey Featuring Bud Powell And Lee Morgan – Blakey In Paris,Epic – LA 16017,US,"Vinyl, LP, Album, Mono",Jazz,1961,Hard Bop,"Rated 4.17 of 6 votes (46 have, 102 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.00%,nan,nan,$300.00 
The Miles Davis Quintet – Workin' With The Miles Davis Quintet,Prestige – PRLP 7166,US,"Vinyl, LP, Album, Mono, Deep groove",Jazz,Jan-60,"Hard Bop, Bop","Rated 4.62 of 101 votes (812 have, 1032 want)",Very Good (VG),Sleeve: Very Good (VG),99.90%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$245.00 
Stanley Turrentine With The Three Sounds – Blue Hour,Blue Note – BLP 4057,US,"Vinyl, LP, Album, Mono",Jazz,1961,"Cool Jazz, Hard Bop","Rated 4.26 of 19 votes (149 have, 333 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.50%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$229.99 
Leo Parker – Let Me Tell You 'Bout It,Blue Note – BLP 4087,US,"Vinyl, LP, Album, Mono",Jazz,1961,"Hard Bop, Soul-Jazz","Rated 4.56 of 9 votes (104 have, 157 want)",Very Good Plus (VG+),Sleeve: Fair (F),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$249.00 
Anthony Williams – Spring,Blue Note – BLP 4216,US,"Vinyl, LP, Album, Mono",Jazz,1966,"Free Jazz, Post Bop, Hard Bop","Rated 4.64 of 22 votes (108 have, 324 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.50%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$252.99 
Stanley Turrentine – Rough 'N Tumble,Blue Note – BLP 4240,US,"Vinyl, LP, Album, Mono",Jazz,1966,"Hard Bop, Soul-Jazz","Rated 4.36 of 22 votes (225 have, 102 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$250.00 
Eric Dolphy – Out To Lunch!,Blue Note – BST 84163,US,"Vinyl, LP, Album, Stereo",Jazz,Aug-64,"Hard Bop, Free Jazz, Modal, Post Bop","Rated 4.62 of 85 votes (418 have, 1185 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),98.30%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$249.00 
Elvin Jones – The Best Of Alvin Jones,Impulse! – SR 3053,Japan,"Vinyl, LP, Compilation",Jazz,1970,Hard Bop,"Rated 5.00 of 1 votes (0 have, 0 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),99.70%,nan,nan,$250.00 
Kenny Burrell – Kenny Burrell,Blue Note – BST 81543,US,"Vinyl, LP, Album, Stereo, Reissue",Jazz,1967,"Hard Bop, Bop","Rated 5.00 of 3 votes (71 have, 128 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Hackensack, New Jersey",nan,$250.00 
Ike Quebec – It Might As Well Be Spring,Blue Note – BST-84105,US,"Vinyl, LP, Album, Stereo",Jazz,1962,Hard Bop,"Rated 4.54 of 13 votes (75 have, 155 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.50%,nan,nan,$249.99 
Sonny Rollins – Tour De Force,Prestige – PRLP-7126,US,"Vinyl, LP, Album",Jazz,1958,"Bop, Hard Bop","Rated 4.53 of 15 votes (88 have, 155 want)",Very Good (VG),Sleeve: Very Good (VG),99.60%,"Van Gelder Studio, Hackensack, New Jersey",nan,$225.00 
"Freddie Hubbard – The Night Of The Cookers - Live At Club La Marchal, Volume 1",Blue Note – BLP 4207,US,"Vinyl, LP, Album, Mono",Jazz,1965,"Hard Bop, Post Bop","Rated 4.68 of 19 votes (119 have, 144 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),100.00%,Club La Marchal,nan,$249.99 
The Dave Bailey Sextet – One Foot In The Gutter: A Treasury Of Soul,Epic – LA 16008,US,"Vinyl, LP, Album, Mono",Jazz,1960,Hard Bop,"Rated 4.67 of 3 votes (74 have, 90 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),100.00%,nan,nan,$234.56 
Charles Mingus – Mingus Ah Um,Columbia – CS 8171,US,"Vinyl, LP, Album, Stereo",Jazz,14-Sep-59,"Hard Bop, Bop","Rated 4.78 of 122 votes (743 have, 1170 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,Columbia 30th Street Studio,nan,$237.74 
Booker Little – Booker Little,Time Records (3) – 52011,US,"Vinyl, LP, Album, Mono, Gatefold Sleeve",Jazz,1960,Hard Bop,"Rated 4.70 of 10 votes (65 have, 194 want)",Very Good Plus (VG+),Sleeve: Very Good (VG),99.70%,nan,nan,$250.00 
Art Blakey & The Jazz Messengers – The Freedom Rider,Blue Note – BLP 4156,US,"Vinyl, LP, Album, Mono",Jazz,Feb-64,Hard Bop,"Rated 4.42 of 38 votes (243 have, 345 want)",Very Good Plus (VG+),Sleeve: Near Mint (NM or M-),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$229.48 
Grant Green – Grantstand,Blue Note – BLP 4086,US,"Vinyl, LP, Album, Mono",Jazz,Feb-62,"Soul-Jazz, Hard Bop","Rated 4.34 of 29 votes (178 have, 359 want)",Good Plus (G+),Sleeve: Very Good (VG),99.60%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$250.00 
Ike Quebec – It Might As Well Be Spring,Blue Note – BST-84105,US,"Vinyl, LP, Album, Stereo",Jazz,1962,Hard Bop,"Rated 4.54 of 13 votes (75 have, 155 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,nan,nan,$239.94 
Roy Haynes Quartet – Out Of The Afternoon,"Impulse! – AS-23, Impulse! – A-23",US,"Vinyl, LP, Album, Repress, Stereo",Jazz,1966,"Bop, Hard Bop","Rated 4.60 of 10 votes (53 have, 200 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",nan,$225.00 
Charles Mingus – Mingus Ah Um,Columbia – CS 8171,US,"Vinyl, LP, Album, Stereo",Jazz,14-Sep-59,"Hard Bop, Bop","Rated 4.78 of 9 votes (69 have, 344 want)",Near Mint (NM or M-),Sleeve: Very Good (VG),97.30%,Columbia 30th Street Studio,nan,$254.99 
Art Blakey And The Jazz Messengers* – Art Blakey And The Jazz Messengers,Blue Note – BLP 4003,US,"Vinyl, LP, Album, Repress, Mono, NY USA Pressing",Jazz,1962,Hard Bop,"Rated 4.89 of 18 votes (133 have, 324 want)",Very Good (VG),Sleeve: Very Good (VG),97.40%,"Van Gelder Studio, Hackensack, New Jersey",Plastylite,$229.99 
Booker Ervin – The Blues Book,Prestige – PR 7340,US,"Vinyl, LP, Album, Mono",Jazz,1965,"Hard Bop, Post Bop","Rated 4.58 of 12 votes (88 have, 125 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),99.60%,nan,nan,$250.00 
John Coltrane – Dakar,Prestige – SMJ-7312,Japan,"Vinyl, LP, Album, Reissue, Test Pressing, White Label, Stereo",Jazz,1965,Hard Bop,"No Rating Yet (1 have, 22 want)",Near Mint (NM or M-),Sleeve: Very Good Plus (VG+),nan,"Van Gelder Studio, Hackensack, New Jersey",nan,$244.00 
Dexter Gordon – A Swingin' Affair,Blue Note – BST-84133,US,"Vinyl, LP, Album, Stereo",Jazz,1962,Hard Bop,"Rated 4.63 of 8 votes (108 have, 196 want)",Very Good (VG),Sleeve: Very Good Plus (VG+),99.60%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$249.95 
Art Blakey & The Jazz Messengers – A Night In Tunisia,Blue Note – BST 84049,US,"Vinyl, LP, Album, Stereo",Jazz,Mar-61,Hard Bop,"Rated 4.62 of 21 votes (134 have, 338 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Englewood Cliffs, New Jersey",Plastylite,$229.99 
Sonny Rollins Quintet With Kenny Dorham And Max Roach – Rollins Plays For Bird,Prestige – PRLP 7095,US,"Vinyl, LP, Album, Repress, Mono",Jazz,1958,Hard Bop,"Rated 4.25 of 4 votes (40 have, 90 want)",Very Good Plus (VG+),Sleeve: Very Good Plus (VG+),100.00%,"Van Gelder Studio, Hackensack, New Jersey","Abbey Record Manufacturing Co., Inc.",$249.99 
